first_order_doi,Overton id,Title,Translated title,Document type,Published_on,Document URL,Source specific tags,Top topics,Languages,Document theme,Policy Document DOIs
10.1017/s0950268813003324,efsaeu-20095c6dce413789dc67bc73c513e98f,"Effect of biosecurity measures and early detection systems, mitigation measures and surveillance strategies on the spread of HPAI and LPAI between farms",,Publication,2017-01-30,https://www.efsa.europa.eu/en/supporting/pub/en-1142,,"Avian influenza, Influenza A virus subtype H5N1, Influenza A virus subtype H5N8",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions, health, science and technology, health>diseases and conditions>communicable disease>virus disease",10.2903/sp.efsa.2016.en-1142
10.1038/aps.2013.121,pubmedcentral-cd205b3e2816d881739eebdcc795c14c,Practical Guidance for Clinical Microbiology Laboratories: Viruses Causing Acute Respiratory Tract Infections,,Clinical guidance,2018-12-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6302358/pdf,,"Respiratory syncytial virus, Infection, Antiviral drug",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology>natural science>biology",10.1128/cmr.00042-18
10.1038/aps.2013.121,stateofwestvirginia-e820d1296cbc99dc900b9ba97c611df1,Surveillance Protocol,,Publication,2015-10-12,https://oeps.wv.gov/flu/documents/lhd/avian-flu-protocol.pdf,,"Influenza, Microbiology, Health",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health",
10.1186/1741-7015-11-252,randcorporation-0c32d667fc6a0f2f98849a9ea781f3d5,Can the Human Body Be a Warfighting Domain?,,Publication,2024-01-02,https://www.rand.org/pubs/research_reports/RRA2520-1.html,"Acquisition and Technology Policy Program, RAND National Security Research Division","Biological warfare, Biosafety level, COVID-19",eng,"science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, conflicts, war and peace, conflicts, war and peace>armed conflict, science and technology",
10.1186/1741-7015-11-252,committee_house-b5542ccd0a14807db5ec795b16ebd05a,Biosecurity for the Future: Strengthening Deterrence and Detection,,Publication,2021-08-01,https://www.congress.gov/event/117th-congress/house-event/114290,"117th Congress (2021-2022), House Foreign Affairs","Severe acute respiratory syndrome coronavirus 2, Pandemic, Virology",eng,"health>diseases and conditions, science and technology>natural science, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, science and technology, health",
10.1186/1741-7015-11-252,hcspfr-e6b555b6cc1c2bf2bf85900dcefb5f99,Indications des interventions non pharmaceutiques contre les maladies transmissibles,Indications for non-pharmaceutical interventions against communicable diseases,Publication,2019-04-09,https://www.hcsp.fr/Explore.cgi/avisrapportsdomaine?clefr=717,,"SARS, Quarantine, Infection",fre,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health, health>diseases and conditions>communicable disease>virus disease",
10.1016/j.chom.2015.02.006,efsaeu-5c6bdcab0b0e16b50223776e2cae2fbd,Assessment of low pathogenic avian influenza virus transmission via raw poultry meat and raw table eggs,,Scholarly article,2018-10-15,https://www.efsa.europa.eu/en/efsajournal/pub/5431,,"Avian influenza, Influenza A virus subtype H7N9, Influenza",eng,"science and technology, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, health>diseases and conditions>illness, health, science and technology>natural science>biology",10.2903/j.efsa.2018.5431
10.2217/fvl.14.30,govdeptsfrance-b248e27d403d455ef5cb3049ca67cc97,Avis du Comité de Veille et d’Anticipation des Risques,Opinion of the Risk Monitoring and Anticipation Committee,Publication,2023-06-08,https://www.enseignementsup-recherche.gouv.fr/sites/default/files/2023-06/avis-du-covars-du-8-juin-2023---risque-sanitaire-li-l-iahp-et-la-grippe-aviaire-28112.pdf,,"Avian influenza, Influenza, Influenza A virus subtype H5N1",fre,"science and technology, health>diseases and conditions>communicable disease, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology>natural science>biology, health",
10.3201/eid2105.141954,govuk-c9397cc1259c17ccfb1384c626e48b3e,Scientific papers published by APHA,,Publication,2018-10-01,https://www.gov.uk/government/publications/scientific-papers-published-by-ahvla,,"Infection, Scrapie, Virus",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease, science and technology, science and technology>natural science, science and technology>natural science>biology, health, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease>epidemic, science and technology>natural science>biology>genetics",
10.3201/eid2105.141954,efsaeu-b4827aefe7cbca8d7ceb73ecd1a28bb9,"Risk factors of primary introduction of highly pathogenic and low pathogenic avian influenza virus into European poultry holdings, considering at least material contaminated by wild birds and contact with wild birds",,Publication,2017-10-16,https://www.efsa.europa.eu/en/supporting/pub/en-1282,,"Avian influenza, Influenza A virus subtype H5N1, Influenza A virus subtype H5N8",eng,"science and technology>natural science, health>diseases and conditions, science and technology>natural science>biology, health, science and technology",10.2903/sp.efsa.2017.en-1282
10.3201/eid2105.141954,govuk-fafbbe5b63e416a50d42d15dddd68f3e,Avian influenza A(H5N8): risk assessment,,Publication,2017-03-27,https://www.gov.uk/government/publications/avian-influenza-ah5n8-risk-assessment,,"Avian influenza, Influenza A virus subtype H5N8, Influenza",eng,"health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease, health>diseases and conditions",
10.3201/eid2105.141954,efsaeu-b873f920c8b5f7b8dec02e047edbbe1c,Urgent request on avian influenza,,Publication,2017-01-30,https://www.efsa.europa.eu/en/efsajournal/pub/4687,,"Avian influenza, Influenza A virus subtype H5N1, Influenza A virus subtype H5N8",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions, health, science and technology, health>diseases and conditions>communicable disease>virus disease",10.2903/j.efsa.2016.4687
10.3201/eid2105.141954,norweiganinstituteofpublichealth-84572b0bf88ff7969fd50ae08265e253,Risikovurdering influensa A(H5N8) 18.11.2016,Risk assessment influenza A(H5N8) 18.11.2016,Clinical guidance,2016-11-25,https://www.fhi.no/publ/2016/notat-fugleinfluensa/,,"Biology, Infectious diseases, Public health",nor,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, health",
10.3201/eid2105.141954,ecdc-e9e18b2b7d4aa17f56e2456631fc7b06,"Rapid risk assessment: Outbreaks of highly pathogenic avian influenza A(H5N8) in Europe, 18 November 2016",,Publication,2016-11-18,https://www.ecdc.europa.eu/en/publications-data/rapid-risk-assessment-outbreaks-highly-pathogenic-avian-influenza-ah5n8-europe-18,,"Avian influenza, Influenza A virus subtype H5N8, Influenza A virus subtype H5N1",eng,"science and technology, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science, health>diseases and conditions, health, health>diseases and conditions>communicable disease, science and technology>natural science>biology, health>diseases and conditions>illness",
10.3201/eid2105.141954,govdeptsjapan-c96916ef9128344c31a16837d93f9b51,Reports from the Rabbit Ecology Department,,Publication,2015-09-09,https://www.maff.go.jp/j/syouan/douei/tori/pdf/spl2_150909_h26win_hpai_rep2.pdf,,"Influenza A virus subtype H5N2, Influenza A virus subtype H5N8, Avian influenza",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>health treatment, science and technology, science and technology>natural science, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, health>health treatment>medicine, science and technology>natural science>biology>genetics",
10.1093/jtm/taw078,who-e34786fee059686354512483b4034ae3,Нефармацевтические меры общественного здравоохранения по смягчению риска и последствий эпидемического и пандемического гриппа,Non-pharmaceutical public health measures to mitigate the risk and impact of epidemic and pandemic influenza,Publication,2021-10-12,https://apps.who.int/iris/handle/10665/346243,,"Influenza, COVID-19 pandemic, Pandemic",rus,"health>diseases and conditions>communicable disease, health>health treatment, health, science and technology, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health>health treatment>medicine",
10.1093/jtm/taw078,stateofnsw-db58620f432ad0936fbc0bcdeba21b21,Evidence check,,Publication,2020-06-25,https://ciap.health.nsw.gov.au/assets/docs/covid-19/evidence-checks/2020/20200625-Evidence%20check-aircraft%20transmission-draft.pdf,,"Heating, ventilation, and air conditioning, Air filter, Tuberculosis",eng,"health>diseases and conditions>illness, health>diseases and conditions, health",
10.1093/jtm/taw078,who-2f216f14fa571ec676dff543b36a882a,Non-pharmaceutical public health measures for mitigating the risk and impact of epidemic and pandemic influenza,,Publication,2019-10-24,https://apps.who.int/iris/handle/10665/329438,,"Influenza, Influenza A virus subtype H3N2, Influenza pandemic",eng,"health>diseases and conditions>communicable disease, health>diseases and conditions, health, science and technology, health>diseases and conditions>illness, education, science and technology>social sciences, health>diseases and conditions>communicable disease>virus disease",
10.1093/jtm/taw078,cadth-f19e8c03894bd968086afe9c3563e511,The Use of Antivirals for Influenza Prophylaxis: A Review of the Clinical Effectiveness,,Clinical guidance,2017-07-05,https://cadth.ca/use-antivirals-influenza-prophylaxis-review-clinical-effectiveness,,"Zanamivir, Oseltamivir, Influenza",eng,"health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease, health>diseases and conditions",
10.1098/rstb.2012.0333,efsaeu-6febe44429c6ed39d83ff80d1e8261bb,MAPRA: Modelling Animal Pathogens: Review and Adaptation,,Publication,2016-12-21,https://www.efsa.europa.eu/en/supporting/pub/en-1112,,"Parameter, Database, Research",eng,"economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>computing and information technology, science and technology, science and technology>mathematics, economy, business and finance>economic sector>computing and information technology>software",10.2903/sp.efsa.2016.en-1112
10.1128/jvi.00057-15,vttfi-ab9fc92c7eada7d624e3bca5e96d790a,The 3rd Conference of the International Society for Plant Molecular Farming: Book of abstracts,,Publication,2019-05-14,https://cris.vtt.fi/en/publications/the-3rd-conference-of-the-international-society-for-plant-molecul,,"Cas9, Salmonella, Rift Valley fever",eng,"health, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology, science and technology>biomedical science, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, science and technology>biomedical science>pharmacology, science and technology>natural science>chemistry",
10.1016/j.vaccine.2015.06.090,europa-187a4e8fb54e808e65c4c853e15b8423,European external influenza virus quality assessment programme 2022 : 2020 data : technical report.,,Publication,2022-05-19,https://op.europa.eu/en/publication-detail/-/publication/de07c211-db11-11ec-a95f-01aa75ed71a1/language-en/format-PDF,,"Influenza A virus subtype H3N2, Influenza, Antiviral drug",eng,"health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, science and technology>natural science>biology>genetics, health>diseases and conditions, health",10.2900/588058
10.1016/j.vaccine.2015.06.090,europa-cfb6cd0180ca48a04d692b61083abf9a,European external influenza virus quality assessment programme 2022 - Publications Office of the EU,,Publication,2022-05-19,https://op.europa.eu/en/publication-detail/-/publication/de07c211-db11-11ec-a95f-01aa75ed71a1/language-en,,"Influenza A virus subtype H3N2, Influenza, Antiviral drug",eng,"health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, science and technology>natural science>biology>genetics, health>diseases and conditions, health",10.2900/588058
10.1016/j.vaccine.2015.06.090,ecdc-c9559c221d399e660f03c734e39b12b0,European External Influenza Virus Quality Assessment Programme – 2020 data,,Publication,2022-02-25,https://www.ecdc.europa.eu/en/publications-data/european-external-influenza-virus-quality-assessment-programme-2020-data,,"Influenza A virus subtype H3N2, Influenza, Antiviral drug",eng,"science and technology>natural science, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, health, science and technology",
10.1016/j.vaccine.2015.06.090,who-67d31babf32ee037bec9f9330016e555,"Soixante-dixième Assemblée mondiale de la Santé : Genève, 22-31 mai 2017 : résolutions et décisions, annexes","Seventieth World Health Assembly: Geneva, 22-31 May 2017: resolutions and decisions, annexes",Publication,2019-05-09,https://apps.who.int/iris/handle/10665/312309,,"Vaccination, Sustainable Development Goals, Cancer",fre,"health, health>diseases and conditions, science and technology, labour, science and technology>social sciences, health>health treatment, health>diseases and conditions>illness",
10.1016/j.vaccine.2015.06.090,who-4420b757dc1ae78630201f85a244cecd,"70.ª Asamblea Mundial de la Salud: Ginebra, 22-31 mayo de 2017, resoluciones y decisiones, anexos","70th World Health Assembly: Geneva, May 22-31, 2017, resolutions and decisions, annexes",Publication,2019-05-09,https://apps.who.int/iris/handle/10665/312307,,"Sepsis, Vaccine, World Health Organization",spa,"science and technology>natural science, health, health>diseases and conditions, science and technology, environment, science and technology>natural science>biology, politics, health>health treatment, politics>international relations",
10.1016/j.vaccine.2015.06.090,europa-3bf6be9c0489fd64156e1a93959ea0d1,European external quality assessment programme for influenza virus : 2018.,,Publication,2019-03-04,https://op.europa.eu/en/publication-detail/-/publication/3e7897a2-3ef9-11e9-8d04-01aa75ed71a1/language-en/format-PDF,,"Influenza A virus subtype H3N2, Influenza A virus subtype H1N1, Influenza",eng,"science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology>natural science>biology, health, science and technology, health>diseases and conditions>communicable disease, science and technology>natural science>biology>genetics",10.2900/689354
10.1016/j.vaccine.2015.06.090,europa-f636000de9265fc4354c20d546613493,European external quality assessment programme for influenza virus - Publications Office of the EU,,Publication,2019-03-04,https://op.europa.eu/en/publication-detail/-/publication/3e7897a2-3ef9-11e9-8d04-01aa75ed71a1/language-en,,"Influenza A virus subtype H3N2, Influenza, Influenza A virus subtype H1N1",eng,"science and technology>natural science, health>diseases and conditions>communicable disease, science and technology>natural science>biology>genetics, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, health, science and technology",10.2900/689354
10.1016/j.vaccine.2015.06.090,ecdc-40c13d1b710cd4304352d7d2371d5701,European external quality assessment programme for influenza virus 2018,,Publication,2019-02-11,https://www.ecdc.europa.eu/en/publications-data/european-external-quality-assessment-programme-influenza-virus-2018,,"Influenza A virus subtype H3N2, Influenza A virus subtype H1N1, Antiviral drug",eng,"science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology>natural science>biology, health, science and technology, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease",
10.1016/j.vaccine.2015.06.090,who-0d201416ceb5354bf9a471a345395ebd,Review of the pandemic influenza preparedness framework,,Publication,2018-09-24,https://apps.who.int/iris/handle/10665/274778,,,eng,,
10.1016/j.vaccine.2015.06.090,who-9e0997451cdda21aaf7d157a10bc6896,Examen du Cadre de préparation en cas de grippe pandémique : rapport du Directeur général,Review of the Pandemic Influenza Preparedness Framework: report of the Director-General,Publication,2018-09-24,https://apps.who.int/iris/handle/10665/274776,,"Influenza, 2009 flu pandemic, Pandemic",fre,"health, health>diseases and conditions, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, science and technology, science and technology>natural science>biology, health>diseases and conditions>communicable disease, health>diseases and conditions>illness",
10.1016/j.vaccine.2015.06.090,folkhalsomyndigheten-153f276b3676fab995c361850b263058,Cell mediated immunity in laboratory vaccine surveillance,,Clinical guidance,2018-07-24,https://www.folkhalsomyndigheten.se/publicerat-material/publikationsarkiv/c/cell-mediated-immunity-in-laboratory-vaccine-surveillance/,,"T helper cell, Vaccine, Immune system",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health, science and technology>natural science>biology, health>diseases and conditions>illness",
10.1016/j.vaccine.2015.06.090,who-b404fac9be0fdb33d1df8331843bcbb2,Examen du Cadre de préparation en cas de grippe pandémique : rapport du Directeur général,Review of the Pandemic Influenza Preparedness Framework: report of the Director-General,Publication,2018-07-23,https://apps.who.int/iris/handle/10665/273217,,"Influenza, 2009 flu pandemic, Pandemic",fre,"health, health>diseases and conditions, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, science and technology, science and technology>natural science>biology, health>diseases and conditions>communicable disease, health>diseases and conditions>illness",
10.1016/j.vaccine.2015.06.090,who-c96bba5445fdd4fca418d8201f21c263,审查大流行性流感防范框架 总干事的报告,Review of the report of the Director General of the Pandemic Influenza Preparedness Framework,Publication,2018-07-23,https://apps.who.int/iris/handle/10665/273219,,"Influenza, World Health Organization, Virus",chi,"health, health>diseases and conditions, health>health treatment, science and technology, science and technology>natural science>biology, science and technology>natural science, health>health treatment>preventative medicine, health>diseases and conditions>communicable disease",
10.1016/j.vaccine.2015.06.090,who-0f8435073baf323fac330d066e847615,Seventieth World Health Assembly,,Publication,2018-02-28,https://apps.who.int/iris/handle/10665/260368,,,eng,,
10.1016/j.vaccine.2015.06.090,who-adb7a9470979b19d6d1a92fd0f35171a,2017 update,,Publication,2018-01-23,https://apps.who.int/iris/handle/10665/259894,,"Influenza pandemic, Influenza, Vaccine",eng,"science and technology, science and technology>natural science, health, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease, health>diseases and conditions",
10.1016/j.vaccine.2015.06.090,who-c7de059c3569edc7ec0880c62ba9ec28,2017 update,,Publication,2018-01-22,https://apps.who.int/iris/handle/10665/259888,,"Influenza, Influenza pandemic, Research",eng,"science and technology>natural science, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, health>diseases and conditions>communicable disease>epidemic, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease, science and technology",
10.1016/j.vaccine.2015.06.090,who-cba242d7e44b5a65c892cb03d1698b0d,The immunological basis for immunization series: module 23: influenza vaccines,,Publication,2017-10-10,https://apps.who.int/iris/handle/10665/259211,,"Influenza, Orthomyxoviridae, Influenza pandemic",eng,"health>diseases and conditions, science and technology, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease",
10.1016/j.vaccine.2015.06.090,govuk-dcf65bb5b7f0ce054962a1f62cc410b0,Chief Medical Officer annual report 2016: generation genome,,Publication,2017-07-20,https://www.gov.uk/government/publications/chief-medical-officer-annual-report-2016-generation-genome,,"GLUT1, Glut1 deficiency, Cancer",eng,"health>diseases and conditions>communicable disease, science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions, health, science and technology, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, health>health treatment",
10.1016/j.vaccine.2015.06.090,who-1d7f8955086885b4b362a640c00253e0,"Improving influenza vaccine virus selection: report of the 4th Informal consultation, Hong Kong SAR, China, 18–20 November 2015",,Publication,2016-12-19,https://apps.who.int/iris/handle/10665/252614,,"Influenza A virus subtype H3N2, Influenza pandemic, Influenza",eng,"science and technology, health>diseases and conditions, science and technology>natural science, science and technology>natural science>biology, health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease>virus disease>retrovirus, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease",
10.1016/j.vaccine.2015.06.090,who-0c55956e8fdb15abc0a9eab421edab52,"Improving influenza vaccine virus selection: Report of the 4th WHO informal consultation, Hong Kong SAR, China, 18-20 November 2015",,Publication,2016-09-02,https://apps.who.int/iris/handle/10665/249599,,"Influenza A virus subtype H3N2, Influenza pandemic, Influenza",eng,"science and technology, health>diseases and conditions, science and technology>natural science, science and technology>natural science>biology, health, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease",
10.1016/j.ajpath.2013.06.011,fao-629e27cd47ffdd2cacc24b13a23770af,World Livestock 2013 - Changing disease landscapes,,Publication,2013-01-01,https://openknowledge.fao.org/handle/20.500.14283/i3440e,"1 - Продукты знаний, Publicaciones, value chains","Zoonosis, Influenza, Chen dynasty",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, science and technology>natural science>biology",
10.1099/vir.0.063495-0,who-7446360fcc3e54997d166f7565090743,Eastern Mediterranean Health Journal,,Publication,2019-08-29,https://apps.who.int/iris/handle/10665/326670,,"Oseltamivir, Influenza pandemic, Influenza A virus subtype H5N1",eng,"science and technology>natural science, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, science and technology>natural science>biology, science and technology, health>diseases and conditions>illness, health>diseases and conditions>communicable disease",
10.1099/vir.0.063495-0,who-4544ee32fc3bfae1c88aafee64ab503a,"Active surveillance of avian influenza viruses in Egyptian poultry, 2015",,Publication,2018-02-05,https://apps.who.int/iris/handle/10665/260107,,"Microbiology, Influenza A virus subtype H5N1, Influenza A virus subtype H9N2",eng,"science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions, health, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology",
10.1371/journal.pone.0049597,efsaeu-fb50e62baf22bccdc30c22b37b498872,Avian influenza,,Publication,2017-10-16,https://www.efsa.europa.eu/en/efsajournal/pub/4991,,"Avian influenza, Influenza A virus subtype H5N8, Influenza A virus subtype H5N1",eng,"science and technology>natural science, health>diseases and conditions>communicable disease, science and technology>natural science>biology, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology, science and technology>natural science>biology>genetics, health",10.2903/j.efsa.2017.4991
10.1371/journal.pone.0049597,govdeptsjapan-3ed466241a37f2486e7b33787fbef4e4,年 4 月に発生した高病原性鳥インフルエンザ に係る疫学調査報告書,Epidemiological investigation report on highly pathogenic avian influenza that occurred in April 2014,Publication,2014-11-17,https://www.maff.go.jp/j/council/seisaku/eisei/bukai_22/pdf/ref_data7-1.pdf,,"Avian influenza, Quarantine, Influenza A virus subtype H5N1",jpn,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions, health>diseases and conditions>communicable disease, health>health treatment, science and technology>natural science, health, science and technology>natural science>biology, economy, business and finance>economic sector>agriculture, science and technology, health>diseases and conditions>communicable disease>virus disease, health>health treatment>medicine",
10.1371/journal.pone.0049597,govdeptsjapan-d44d8e6d1407a965927fe1bed9d24440,年 4 月に発生した高病原性鳥インフルエンザ に係る疫学調査報告書,Epidemiological investigation report on highly pathogenic avian influenza that occurred in April 2014,Publication,2014-10-14,https://www.maff.go.jp/j/council/seisaku/eisei/bukai_22/pdf/ref_data7.pdf,,"Avian influenza, Quarantine, Influenza A virus subtype H5N1",jpn,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions, health>diseases and conditions>communicable disease, health>health treatment, science and technology>natural science, health, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease>virus disease, health>health treatment>medicine, economy, business and finance>economic sector>agriculture",
10.1371/journal.pone.0049597,govdeptsjapan-25acf99c4df2674cfb982d8410a17d7d,年 4 月に発生した高病原性鳥インフルエンザ に係る疫学調査報告書,Epidemiological investigation report on highly pathogenic avian influenza that occurred in April 2017,Publication,2014-10-14,https://www.maff.go.jp/j/syouan/douei/tori/attach/pdf/h26_hpai_kokunai-20.pdf,,"Avian influenza, Poultry farming, Quarantine",jpn,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science, health, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease>virus disease, economy, business and finance>economic sector>agriculture, environment",
10.1371/journal.pone.0049597,govdeptsjapan-3475572f04796e3484863453534272bd,年 4 月に発生した高病原性鳥インフルエンザ に係る疫学調査報告書,Epidemiological investigation report on highly pathogenic avian influenza that occurred in April 2017,Publication,2014-10-14,https://www.maff.go.jp/j/syouan/douei/tori/attach/pdf/ai_domestic_kako-15.pdf,,"Avian influenza, Quarantine, Influenza A virus subtype H5N1",jpn,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions, health>diseases and conditions>communicable disease, health>health treatment, science and technology>natural science, health, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease>virus disease, health>health treatment>medicine, economy, business and finance>economic sector>agriculture",
10.1371/journal.pone.0049597,govdeptsjapan-965a3e95380a66502fe8b270b42f899c,年 4 月に発生した高病原性鳥インフルエンザ に係る疫学調査報告書,Epidemiological investigation report on highly pathogenic avian influenza that occurred in April 2017,Publication,2014-10-14,https://www.maff.go.jp/j/syouan/douei/tori/attach/pdf/ai_domestic_kako-7.pdf,,"Avian influenza, Poultry farming, Quarantine",jpn,"economy, business and finance, economy, business and finance>economic sector, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science, health, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease>virus disease, economy, business and finance>economic sector>agriculture, environment",
10.1371/journal.pone.0049597,europa-a9668ce81c8ecad43ec51ad50d64a1ec,Eurosurveillance : special edition : emergence of novel influenza A(H7N9) virus. July 2013.,,Publication,2013-07-25,https://op.europa.eu/en/publication-detail/-/publication/c2393ed9-e57b-4bf8-8f18-4c5e840fdb0f/language-en/format-PDF,,"Influenza A virus subtype H7N9, Influenza, Influenza A virus subtype H5N1",eng,"health, health>diseases and conditions>communicable disease, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics, health>diseases and conditions, science and technology>natural science>biology",
10.1371/journal.pcbi.1004681,govdeptsitaly-9fbf0e93cd3a7bdf3718a446db6bd558,National strategic-operational plan for preparation and response to an influenza pandemic (PanFlu) 2021-2023,,Publication,2021-01-29,https://www.salute.gov.it/imgs/C_17_pubblicazioni_3005_allegato.pdf,,"Influenza, COVID-19 pandemic, Constitution of Italy",ita,"health>diseases and conditions>communicable disease, politics, health>diseases and conditions, health, science and technology, politics>government, health>diseases and conditions>communicable disease>epidemic",
10.1371/journal.pcbi.1004681,ahrq-81483526743f096862bc29140ffd3f43,Resource Allocation and Pandemic Response: An Evidence Synthesis To Inform Decision Making,,Clinical guidance,2020-09-28,https://effectivehealthcare.ahrq.gov/products/allocation-scarce-resources/rapid-review,,"Influenza pandemic, Coronavirus disease 2019, Influenza",eng,"health>diseases and conditions, health, health>diseases and conditions>illness",
10.1371/journal.pcbi.1004681,hitap-b5a393e4525d357b6ef48d8ab39f0506,Full report: Guidance on use of modelling for policy responses to COVID-19,,Publication,2020-08-20,https://www.hitap.net/en/download/?fileid=178657&pid=178601,,"Compartmental models in epidemiology, Mathematical modelling of infectious diseases, Research",eng,"health>health treatment, health>diseases and conditions, health, science and technology, health>health treatment>medicine",
10.1371/journal.pcbi.1004681,unicef_innocenti-af3824399df9251911f27daffd9cd425,COVID-19: How prepared are global education systems for future crises?,,Publication,2020-08-20,https://www.unicef.org/innocenti/documents/covid-19-how-prepared-are-global-education-systems-future-crises,,"Social distancing, Education, Western African Ebola virus epidemic",eng,"health>diseases and conditions, health, education, education>school, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease",
10.1371/journal.pcbi.1004681,govuk-b037948f23f560024e32b081b210d87e,"Impact of non-pharmaceutical interventions (NPIs) to reduce COVID-19 mortality and healthcare demand, 16 March 2020",,Publication,2020-06-12,https://www.gov.uk/government/publications/impact-of-non-pharmaceutical-interventions-npis-to-reduce-covid-19-mortality-and-healthcare-demand-16-march-2020,,"Social distancing, Influenza pandemic, Influenza",eng,"health>diseases and conditions, health, science and technology, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease",
