first_order_doi,Overton id,Title,Translated title,Document type,Published_on,Document URL,Source specific tags,Top topics,Languages,Document theme,Policy Document DOIs
10.1098/rstb.2012.0149,undp-a5d69b6a4504ca1e7ffdf8032f04a53c,Human Development Report 2023-24,,Publication,2024-03-13,https://hdr.undp.org/content/human-development-report-2023-24,,"Recession, Internally displaced person, Sustainable Development Goals",eng,"economy, business and finance, environment, economy, business and finance>economy, science and technology, science and technology>social sciences, politics, health",
10.1098/rstb.2012.0149,governmentofeswatini-068a23c885a5a1293e73a7d7a1dd885b,Reimagining cooperation in a polarized world,,Publication,2024-03-11,https://www.gov.sz/images/hdr2023-24reporten.pdf,,"Human Development Index, Human development (economics), Economic inequality",eng,"economy, business and finance, environment, economy, business and finance>economy, science and technology, science and technology>social sciences, politics, health",
10.1098/rstb.2012.0149,unitednations-7dd017989e1d18ef65bf58e5f23a74f6,Human Development Report 2023/2024 :Breaking the gridlock - reimagining cooperation in a polarized world,,Publication,2024-01-01,https://digitallibrary.un.org/record/4040333?ln=en,"CAPACITY BUILDING, COVID-19, DEVELOPMENT INDICATORS, ECONOMIC DEVELOPMENT, HUMAN DEVELOPMENT, HUMAN SECURITY, RISK ASSESSMENT","Human Development Index, Economic inequality, Refugee",eng,"economy, business and finance, environment, economy, business and finance>economy, science and technology, science and technology>social sciences, politics, health",
10.1098/rstb.2012.0149,who-426bd09b5aa30e5fffcda039ab5dfc63,The feasibility of eliminating podoconiosis,,Publication,2018-03-26,https://apps.who.int/iris/handle/10665/271795,,"Podoconiosis, Diseases and disorders, Epidemiology",eng,"health>diseases and conditions, health, health>diseases and conditions>illness, health>health treatment, health>health treatment>medicine, science and technology",
10.1098/rstb.2012.0149,worldbank-3d8c68294d397bcaa1eccd55bd20f403,"Disease Control Priorities, Third Edition : Volume 6. Major Infectious Diseases",,Publication,2017-11-06,https://openknowledge.worldbank.org/handle/10986/28659,,"Neglected tropical diseases, Sexually transmitted infection, HIV/AIDS",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease>epidemic, health, health>diseases and conditions>communicable disease>virus disease>AIDS, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease",10.1596/978-1-4648-0524-0
10.1098/rstb.2012.0149,worldbank-3ca4b9bdf65f9e06946fca06ae0ba6aa,"Disease Control Priorities, Third Edition",,Publication,2017-11-06,https://hdl.handle.net/10986/28659,,"Neglected tropical diseases, Sexually transmitted infection, Hepatitis B",eng,"health>diseases and conditions, health>diseases and conditions>illness, health, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease",10.1596/978-1-4648-0524-0
10.1016/j.ymben.2012.02.005,europa-b371ff0617a4caa8d712cf39d82aab35,Opinion on synthetic biology I : definition.,,Publication,2016-02-12,https://op.europa.eu/en/publication-detail/-/publication/4ee360d4-d3af-11e5-a4b5-01aa75ed71a1/language-en/format-PDF,,"Convention on Biological Diversity, Synthetic biology, Genetically modified organism",eng,"science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology",10.2772/76553
10.1016/j.vaccine.2011.04.006,woahfr-ec5dcee1fd6edcebba335fecc0e62585,Rinderpest and its eradication - WOAH,,Publication,2022-11-04,https://www.woah.org/en/document/rinderpest-and-its-eradication/,,"Protein, Immunity (medicine), Immunization",eng,"health, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology, science and technology>natural science, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>illness, health>diseases and conditions",
10.1016/j.vaccine.2011.04.006,who-0b127f9ce179c437c167dbc66a1c7e87,"Weekly Epidemiological Record, 2020, vol. 95, 07 [‎full issue]‎",,Publication,2020-02-14,https://apps.who.int/iris/handle/10665/330970,,"Eradication of infectious diseases, Rubella, Measles",eng,"health>health treatment, health, health>diseases and conditions, science and technology, health>health treatment>preventative medicine, health>health treatment>preventative medicine>vaccines, health>diseases and conditions>communicable disease",
10.1016/j.vaccine.2011.04.006,who-96a177cf06518c83e5fa3aa79dead1cd,"Rapport de la trentième réunion du Groupe spécial international pour l’éradication des maladies, 22 octobre 2019 – Report of the thirtieth meeting of the International Task Force for Disease Eradication, 22 October 2019",,Publication,2020-02-14,https://apps.who.int/iris/handle/10665/330971,,"Vaccination, Eradication of infectious diseases, Rubella",eng,"health>health treatment, health, health>diseases and conditions, science and technology, health>health treatment>preventative medicine, health>health treatment>preventative medicine>vaccines, science and technology>social sciences, health>diseases and conditions>communicable disease",
10.1016/j.vaccine.2011.04.006,cgdev-1515b995691755e64a7b3ce74384a628,A Commitment to Vaccination Index: Measuring Government Progress toward Global Immunization,,Publication,2012-08-15,https://www.cgdev.org/publication/commitment-vaccination-index-measuring-government-progress-toward-global-immunization,,"Herd immunity, Vaccine, World Health Organization",eng,"health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, health>health treatment>preventative medicine, health>health treatment, health>diseases and conditions>communicable disease, health>health treatment>preventative medicine>vaccines",
10.1016/b978-1-4557-0090-5.00035-5,who-2aa9b39039b3920e1c3ca04e4e490592,"Update on vaccine-derived polioviruses worldwide, January 2015–May 2016 = Le point sur les poliovirus dérivés de souches vaccinales détectés dans le monde, janvier 2015-mai 2016","Update on vaccine-derived polioviruses worldwide, January 2015 – May 2016 = Update on polioviruses derived from vaccine strains detected worldwide, January 2015-May 2016",Publication,2017-02-01,https://apps.who.int/iris/handle/10665/254472,,"Polio, Immunology, Biotechnology",fre,"health, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease, science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions>illness, science and technology",
10.1016/b978-1-4557-0090-5.00035-5,who-bea1d4985f523f4ea1b165999c45f5dd,"Weekly Epidemiological Record, 2016, vol. 91, 31 [‎Full issue]‎",,Publication,2017-02-01,https://apps.who.int/iris/handle/10665/254471,,"Polio vaccine, Polio eradication, Polio",eng,"science and technology>natural science, health>health treatment, health>diseases and conditions, health, science and technology>natural science>biology, science and technology, health>health treatment>preventative medicine, health>diseases and conditions>communicable disease, health>diseases and conditions>communicable disease>virus disease",
10.1016/b978-1-4557-0090-5.00035-5,who-45724cb69068014502b0ab58b87d7650,"Update on vaccine-derived polioviruses worldwide, January 2014-March 2015 = Le point sur les poliovirus dérivés de souches vaccinales détectés dans le monde, janvier 2014-mars 2015","Update on vaccine-derived polioviruses worldwide, January 2014-March 2015 = Update on polioviruses derived from vaccine strains detected worldwide, January 2014-March 2015",Publication,2016-06-16,https://apps.who.int/iris/handle/10665/242375,,"Health, Health sciences, Biology",fre,"health, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, science and technology, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>epidemic",
10.1016/b978-1-4557-0090-5.00035-5,who-9cf5fc9b10762a985a8977d39fc2a608,"Weekly Epidemiological Record, 2015, vol. 90, 25 [‎full issue]‎",,Publication,2016-06-16,https://apps.who.int/iris/handle/10665/242376,,"Poliomyelitis, Poliovirus, Health sciences",fre,"health, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology, science and technology, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>epidemic",
10.3389/fpubh.2014.00115,pacforum-0db8983eb7cd1743657328b3685a0678,Explore Pacific Forum's Insightful Indo-Pacific Analysis,,Publication,2021-12-01,https://pacforum.org/publications/issues-insights-vol-21-sr4-the-united-states-and-singapore-indo-pacific-partners/,,"Zoonosis, United States, China–United States relations",eng,"politics, conflicts, war and peace, conflicts, war and peace>armed conflict, politics>government, politics>government>defence, science and technology, politics>government>defence>armed forces",
10.3389/fpubh.2014.00115,govdeptsaustria-59443ee6b0e02b83a252c609b8e88c1f,Tomorrow ’ s Technology,,Publication,2018-03-22,https://www.bmlv.gv.at/pdf_pool/publikationen/buch_dengg_tomorrows_technology_web.pdf,,"Bioterrorism, Technological singularity, Genome editing",eng,"economy, business and finance, economy, business and finance>economic sector, health, health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>computing and information technology, health>diseases and conditions>communicable disease>virus disease, conflicts, war and peace",
10.3389/fpubh.2014.00115,governmentofcanada-6d238c4eb2758d7d17230c851726ce23,The next generation of emerging global challenges : a Horizons 2030 perspective on research opportunities / prepared for the Social Sciences and Humanities Research Council.,,Publication,2018-01-01,http://publications.gc.ca/site/eng/9.865811/publication.html,,"Human activities, Family, Risk",eng,"science and technology>natural science, arts, culture and entertainment, science and technology>natural science>biology, health, environment, science and technology, society, arts, culture and entertainment>culture, science and technology>social sciences, society>values",
10.3389/fpubh.2014.00115,govdeptsspain-365c8e861abc36c3340d6a130ecc965d,Boletín bie,Bie newsletter,Publication,2017-12-21,https://publicaciones.defensa.gob.es/media/downloadable/files/links/b/o/boletin_del_ieee_7.pdf,,"Revolutionary Armed Forces of Colombia, Religion, Colombian peace process",spa,"religion and belief, conflicts, war and peace, conflicts, war and peace>armed conflict, science and technology, society, conflicts, war and peace>armed conflict>war, politics, politics>government",
10.3389/fpubh.2014.00115,govdeptsspain-96361c86ce99ae5230cbb5fbf3b0cdec,[THIS TITLE IS BROKEN AND HAS BEEN REMOVED],[THIS TITLE IS BROKEN AND HAS BEEN REMOVED],Publication,2017-12-21,https://bibliotecavirtual.defensa.gob.es/BVMDefensa/es/catalogo_imagenes/grupo.do?path=180386,,"Revolutionary Armed Forces of Colombia, Religion, Leadership",spa,"conflicts, war and peace, politics, religion and belief>religious belief, religion and belief, religion and belief>religious belief>Christianity, politics>government, science and technology, conflicts, war and peace>armed conflict>war, conflicts, war and peace>armed conflict",
10.3389/fpubh.2014.00115,ecdc-19493578917d265f52318c8e1b4410dc,Rapid risk assessment: Risk related to the use of ‘do-it-yourself' CRISPR-associated gene engineering kit contaminated with pathogenic bacteria,,Publication,2017-10-05,https://www.ecdc.europa.eu/en/publications-data/rapid-risk-assessment-risk-related-use-do-it-yourself-crispr-associated-gene,,"Cas9, CRISPR, Antimicrobial resistance",eng,"health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, health>diseases and conditions>communicable disease>virus disease, science and technology, health>diseases and conditions, health, science and technology>natural science>biology>genetics",
10.3389/fpubh.2014.00115,hcss-2e11b73c4c85fced4f2d90df4367cb94,The Increasing Threat of Biological Weapons,,Publication,2017-02-01,https://hcss.nl/report/increasing-threat-biological-weapons,,"Do-it-yourself biology, Dual-use technology, Biosafety",eng,"science and technology>natural science, conflicts, war and peace, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, conflicts, war and peace>act of terror, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease",
10.3389/fpubh.2014.00115,hcss-d298df9269813d1626ca38b088d9207e,The Increasing Threat of Biological Weapons | HCSS,,Publication,2017-02-01,https://hcss.nl/report/the-increasing-threat-of-biological-weapons/,,"Biology, Health, National security",eng,"science and technology>natural science, conflicts, war and peace, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, conflicts, war and peace>act of terror, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease",
10.3389/fpubh.2014.00115,friendsoftheearthus-48a21b641c2f8f9f90e43294c25eb1d4,Extreme genetic engineering and the human future: reclaiming emerging biotechnologies for the common good,,Publication,2015-12-11,https://1bps6437gg8c169i0y1drtgz-wpengine.netdna-ssl.com/wp-content/uploads/wpallimport/files/archive/FOE_ExtremeGenEngineering_10.pdf,,"Genomics, CRISPR gene editing, Gene therapy",eng,"health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, science and technology, science and technology>natural science>biology>genetics, health>diseases and conditions, health, health>diseases and conditions>communicable disease>virus disease, society",
10.1007/s10669-017-9667-0,govdeptsspain-a46876418f3e5e1819a0427c6abd06bc,La amenaza biológica. Cuaderno de Estrategia 217,The biological threat. Strategy Notebook 217,Publication,2023-02-14,https://publicaciones.defensa.gob.es/media/downloadable/files/links/l/a/la_amenaza_biologica.pdf,,"Biopreparat, Rickettsia, Bacteria",spa,"science and technology>natural science>biology, science and technology>natural science, health>diseases and conditions, science and technology>natural science>biology>genetics, health>diseases and conditions>illness, science and technology, health",
10.1136/bmjgh-2019-001633,who-05aee57383713897f829a02e2b07c3a5,"Eastern Mediterranean Health Journal [‎2022; Vol.28, Issue 7]‎",,Publication,2022-08-21,https://apps.who.int/iris/handle/10665/361798,,"Public Health Emergency of International Concern, MENA, Non-communicable disease",eng,"health>diseases and conditions, health, health>health treatment, health>diseases and conditions>illness",
10.1136/bmjgh-2019-001633,who-6a12647baebaa9ef855b9430cb2209d9,Emerging challenges to realizing global polio eradication and their solutions,,Publication,2022-08-21,https://apps.who.int/iris/handle/10665/361807,,"Polio vaccine, Polio, Polio eradication",eng,"health>health treatment, health>health treatment>preventative medicine, health>diseases and conditions, health, health>diseases and conditions>illness, health>health treatment>preventative medicine>vaccines",
10.1016/j.respol.2007.10.003,spruuk-3ee3cdb0196de0d3c68f1ffa77673c18,[THIS TITLE IS BROKEN AND HAS BEEN REMOVED],[THIS TITLE IS BROKEN AND HAS BEEN REMOVED],Working paper,2015-02-14,https://www.sussex.ac.uk/spru/documents/2014-24-swps-stirling.pdf,,"Risk, Innovation, Genetically modified organism",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>social sciences, environment, science and technology, economy, business and finance>economic sector>energy and resource, education, science and technology>social sciences>philosophy",
10.1016/j.respol.2007.10.003,spruuk-df38bf7ef20dd409961f102cae6025ce,[THIS TITLE IS BROKEN AND HAS BEEN REMOVED],[THIS TITLE IS BROKEN AND HAS BEEN REMOVED],Working paper,2014-10-10,https://www.sussex.ac.uk/spru/documents/2014-19-swps-nghtingale.pdf,,"Science, Direction of fit, Scientific law",eng,"science and technology>natural science, science and technology>social sciences, science and technology>natural science>physics, science and technology>social sciences>philosophy, science and technology, science and technology>mathematics, science and technology>social sciences>psychology",
10.1016/j.respol.2007.10.003,who-a712a73b69719e4c73fc639c82c4a39b,Responsible life sciences research for global health security: a guidance document,,Publication,2012-06-17,https://apps.who.int/iris/handle/10665/70507,,"Biosafety, Biosecurity, Research",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science, health, science and technology>natural science>biology, health>diseases and conditions>communicable disease>virus disease, health>diseases and conditions>communicable disease>virus disease>retrovirus, health>diseases and conditions>communicable disease>epidemic, education, science and technology, society",
10.1016/j.respol.2007.10.003,nupi-ce334849a46aaee0c6ea55cd35e65a9b,Capable Companies or changing markets? Explaining the export performance of firms in the defence industry,,Publication,2012-02-02,https://nupi.brage.unit.no/nupi-xmlui/handle/11250/277262,,"M72 LAW, Data analysis, Quantitative research",eng,"politics, politics>government, politics>government>defence, conflicts, war and peace, conflicts, war and peace>armed conflict, science and technology, politics>government>defence>military equipment>military weaponry, politics>government>defence>military equipment",
10.1016/j.respol.2007.10.003,sipri-ceb0c298c33db677d42866040ced33bd,Implications of bioscience and technology advances for the BTWC,,Publication,2011-12-01,https://www.sipri.org/publications/2011/eu-non-proliferation-papers/implications-bioscience-and-technology-advances-btwc,,"Systems biology, Science, Biological Weapons Convention",eng,"science and technology>natural science>biology, science and technology, education, science and technology>natural science>biology>genetics, science and technology>natural science",
10.2990/28_2_2,royalsociety-57dfadf1b286231f9601a2221730497e,Chemical weapons convention,,Publication,2015-07-13,https://royalsociety.org/topics-policy/projects/brain-waves/chemical-weapons-convention,,"Organisation for the Prohibition of Chemical Weapons, Chemical weapon, Chemical warfare",eng,"science and technology>natural science, science and technology, science and technology>natural science>biology, politics>government, politics, science and technology>biomedical science, health",
10.2990/28_2_2,unitednations-f60c8afeb3f8a48291af43cf2ed162b5,Advances in enabling technologies :background information document /,,Publication,2012-06-11,https://digitallibrary.un.org/record/730195?ln=en,"BIOLOGICAL WEAPONS, SCIENCE AND TECHNOLOGY","Single-nucleotide polymorphism, Molecular biology, Technology",eng,"science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, health>diseases and conditions, health",
10.1371/journal.ppat.1001253,kcdc-96ea79d51402b22ca2054032af04c3ae,질병관리본부,Center for Disease Control,Clinical guidance,2017-10-19,https://www.cdc.go.kr/board/board.es?mid=a20602010000&bid=0034&list_no=76632&act=view,,,kor,,
10.1371/journal.ppat.1001253,kcdc-e56ff0b38fd48617189347e3134fa738,질병관리청,Centers for Disease Control and Prevention,Clinical guidance,2017-10-19,https://www.kdca.go.kr/board/board.es?mid=a20602010000&bid=0034&list_no=76632&act=view,,"Genetically modified organism, Influenza A virus subtype H5N1, Biology",kor,"health>diseases and conditions, health>diseases and conditions>communicable disease, health>health treatment, science and technology>natural science>biology, science and technology>natural science, health, science and technology>natural science>biology>genetics, science and technology, health>diseases and conditions>communicable disease>virus disease, health>health treatment>medicine",
10.1371/journal.ppat.1001253,hcss-2e11b73c4c85fced4f2d90df4367cb94,The Increasing Threat of Biological Weapons,,Publication,2017-02-01,https://hcss.nl/report/increasing-threat-biological-weapons,,"Biosecurity, Biological warfare, Bioterrorism",eng,"science and technology>natural science, conflicts, war and peace, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, conflicts, war and peace>act of terror, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease",
10.1371/journal.ppat.1001253,hcss-d298df9269813d1626ca38b088d9207e,The Increasing Threat of Biological Weapons | HCSS,,Publication,2017-02-01,https://hcss.nl/report/the-increasing-threat-of-biological-weapons/,,"Biosafety, Biology, Health",eng,"science and technology>natural science, conflicts, war and peace, health>diseases and conditions, health>diseases and conditions>communicable disease>virus disease, health, conflicts, war and peace>act of terror, science and technology>natural science>biology, science and technology, health>diseases and conditions>communicable disease",
10.1371/journal.ppat.1001253,tabde-d5c66a1587b61e8b39c2be111b3a2c40,Synthetische Biologie - die nächste Stufe der Bio- und Gentechnologie,Synthetic Biology - the next level of biotechnology and genetic engineering,Publication,2015-12-01,http://www.tab-beim-bundestag.de/de/pdf/publikationen/berichte/TAB-Arbeitsbericht-ab164.pdf,,"Nature, Artificial objects, Synthetic biology",ger,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science>biology, science and technology, economy, business and finance>economic sector>chemicals, science and technology>natural science>biology>genetics, science and technology>natural science, environment, environment>natural resources",
10.1371/journal.ppat.1001253,euiss-76d63d0ab5f2d98ad290cd5576726e09,Setting a standard for stakeholdership,,Publication,2011-11-25,https://www.iss.europa.eu/content/setting-standard-stakeholdership,,"Biosecurity, Biosafety, Chemical Weapons Convention",eng,"science and technology>natural science, science and technology, science and technology>natural science>biology, politics, society, health, politics>international relations, politics>international relations>diplomacy",
10.1002/hast.143,govuk-0fee75b5b0a58aa2f9dbd604f23b5b8a,Future threats or opportunities: Dstl student essay competition,,Publication,2021-12-21,https://www.gov.uk/government/publications/future-threats-or-opportunities-dstl-student-essay-competition,,"Synthetic biology, Human activities, Biological warfare",eng,"crime, law and justice, economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, economy, business and finance>economic sector>computing and information technology, science and technology, science and technology>natural science>biology, crime, law and justice>crime",
10.1002/hast.143,mckinsey-7185fb2b5fc5b1d0bb4ebecec0489f63,"The Bio Revolution: Innovations transforming economies, societies, and our lives",,Publication,2020-05-13,https://www.mckinsey.com/industries/life-sciences/our-insights/the-bio-revolution-innovations-transforming-economies-societies-and-our-lives,,"DNA sequencing, Global warming potential, Greenhouse gas",eng,"science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology",
10.1002/hast.143,unitednations-322464fe5320475f4d41dd50f867d7bd,The new geopolitics of converging risks :the UN and prevention in the era of AI /,,Publication,2019-04-29,https://digitallibrary.un.org/record/4076270?ln=en,"ARTIFICIAL INTELLIGENCE, DATA PROTECTION, DUAL-USE TECHNOLOGY, MILITARY TECHNOLOGY, PROPAGANDA","Artificial intelligence, Computer security, World Wide Web",eng,"crime, law and justice, crime, law and justice>crime, economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, economy, business and finance>economic sector>computing and information technology, science and technology, science and technology>natural science>biology, crime, law and justice>crime>computer crime",
10.1002/hast.143,who-fdd37e00a18268a032fa854b3939cd9a,"Ethics in epidemics, emergencies and disasters: research, surveillance and patient care: training manual",,Publication,2015-11-20,http://apps.who.int/iris/handle/10665/196326,,"Research, Human subject research, Hazard",eng,"health>diseases and conditions, health, health>diseases and conditions>communicable disease>epidemic, health>diseases and conditions>communicable disease>virus disease, society, science and technology, health>diseases and conditions>communicable disease",
10.1002/hast.143,easacbe-d8234644ff34cfeefba84f7872ad263b,Gain of Function: experimental applications relating to potentially pandemic pathogens,,Publication,2015-10-08,https://easac.eu/publications/details/gain-of-function-experimental-applications-relating-to-potentially-pandemic-pathogens/,,"Gain-of-function research, European Academies' Science Advisory Council, Biosecurity",eng,"science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions, science and technology, health, society, science and technology>natural science>biology>genetics",
10.1002/hast.143,easacbe-84df53199702de53a5b8a60aa2e58397,Gain of Function: experimental applications relating to potentially pandemic pathogens,,Publication,2015-10-08,https://easac.eu/publications/details/gain-of-function-experimental-applications-relating-to-potentially-pandemic-pathogens,,"Gain-of-function research, European Academies' Science Advisory Council, Biosecurity",eng,"science and technology>natural science, science and technology>natural science>biology, health>diseases and conditions, science and technology, health, society, science and technology>natural science>biology>genetics",
10.1002/bies.201000099,govdeptsspain-b3bbd658c2429dac92213de6ff70262b,Evaluation of existing guidelines for their adequacy for the microbial characterisation and environmental risk assessment of microorganisms obtained through synthetic biology,,Scholarly article,2022-01-27,https://www.miteco.gob.es/content/dam/miteco/es/calidad-y-evaluacion-ambiental/temas/biotecnologia/evaluationofexistingguidelinesfortheiradequacyforthemicrobialcharacterisationandenvironmental_tcm30-535868.pdf,,"Genetically modified organism, Whole genome sequencing, Horizontal gene transfer",eng,"health, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, health>diseases and conditions>communicable disease>virus disease, science and technology, health>diseases and conditions",
10.1002/bies.201000099,efsaeu-35055f46c567462623b59215fbce8891,Evaluation of existing guidelines for their adequacy for the microbial characterisation and environmental risk assessment of microorganisms obtained through synthetic biology,,Scholarly article,2020-10-28,https://www.efsa.europa.eu/en/efsajournal/pub/6263,,"Genetic code, Genetically modified organism, Whole genome sequencing",eng,"health>diseases and conditions, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, science and technology, health>diseases and conditions>communicable disease>virus disease, health",10.2903/j.efsa.2020.6263
10.1002/bies.201000099,europa-a32a8692d40af9d9dc239a86dbec5309,Final opinion on synthetic biology III : risks to the environment and biodiversity related to synthetic biology and research priorities in the field of synthetic biology.,,Publication,2016-04-04,https://op.europa.eu/en/publication-detail/-/publication/9b231c71-faf1-11e5-b713-01aa75ed71a1/language-en/format-PDF,,"Convention on Biological Diversity, Biodiversity, Genetically modified organism",eng,"science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, environment, science and technology",10.2875/590512
10.1002/bies.201000099,europa-ca32a1a374f9e9bbbbc878f6507fa0c3,Final opinion on synthetic biology III - Publications Office of the EU,,Publication,2016-04-04,https://op.europa.eu/en/publication-detail/-/publication/9b231c71-faf1-11e5-b713-01aa75ed71a1/language-en,,"Convention on Biological Diversity, Biodiversity, Genetically modified organism",eng,"science and technology>natural science>biology, science and technology>natural science, science and technology>natural science>biology>genetics, environment, science and technology",10.2875/590512
10.1002/bies.201000099,europa-b371ff0617a4caa8d712cf39d82aab35,Opinion on synthetic biology I : definition.,,Publication,2016-02-12,https://op.europa.eu/en/publication-detail/-/publication/4ee360d4-d3af-11e5-a4b5-01aa75ed71a1/language-en/format-PDF,,"Convention on Biological Diversity, Synthetic biology, Genetically modified organism",eng,"science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology",10.2772/76553
10.1002/bies.201000099,europa-5a2b72e8d4f0ed3eff25bc724d556c42,Making perfect life : European governance challenges in 21st century bio-engineering : final report.,,Publication,2015-02-26,https://op.europa.eu/en/publication-detail/-/publication/1e592eb3-3a39-4d71-86c1-dbfcb286e721/language-en/format-PDF,,"Whole genome sequencing, Artificial intelligence, Synthetic biology",eng,"science and technology>natural science>biology, science and technology, health, science and technology>natural science>biology>genetics, science and technology>natural science, society",10.2861/31653
10.1002/bies.201000099,oecddiscovery-8522b275b81a446a25676d2a1d00c364,Biosafety and the Environmental Uses of Micro-Organisms,,Publication,2015-01-22,https://dx.doi.org/10.1787/9789264213562-en,,"Arbuscular mycorrhiza, Mycorrhiza, Rhizobia",eng,"science and technology>natural science>biology>genetics, science and technology>natural science, science and technology>natural science>biology, economy, business and finance, economy, business and finance>economic sector, economy, business and finance>economic sector>chemicals, economy, business and finance>economic sector>agriculture, economy, business and finance>economic sector>chemicals>organic chemical, science and technology",10.1787/9789264213562-en
10.1002/bies.201000099,euparl_library-9bb54e444b95be96bf948bed97133e74,"Making Perfect Life: European Governance Challenges in 21st Century Bio-engineering (Study, Summary and Options Brief)",,Publication,2013-03-06,https://www.europarl.europa.eu/thinktank/en/document/IPOL-JOIN_ET(2012)471574,,"DNA sequencing, Synthetic biology, Artificial intelligence",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>computing and information technology, society, health",
10.1002/bies.201000099,rathenau-7c233ae64a286c8d5d1bf9afd33fe59b,Making Perfect Life,,Publication,2012-12-17,https://www.rathenau.nl/en/gezondheid/making-perfect-life,,"DNA sequencing, Synthetic biology, Whole genome sequencing",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>computing and information technology, society, health",
10.1002/bies.201000099,rathenau-dcbf92defead15a93ede86feb00a3203,Making Perfect Life: European Governance Challenges in 21st Century Bio-engineering,,Publication,2012-12-17,https://www.rathenau.nl/nl/gezondheid/perfect-leven-maken,,"DNA, DNA sequencing, Synthetic biology",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>computing and information technology, society, health",
10.1002/bies.201000099,stoa-922cd26cc89ef5f2635e80b6363b26cc,"Making Perfect Life: European Governance Challenges in 21st Century Bio-engineering (Study, Summary and Options Brief) | Panel for the Future of Science and Technology (STOA) | European Parliament",,Publication,2012-09-14,https://www.europarl.europa.eu/stoa/en/document/IPOL-JOIN_ET(2012)471574,,"Synthetic biology, DNA sequencing, Artificial intelligence",eng,"economy, business and finance, economy, business and finance>economic sector, science and technology>natural science, science and technology>natural science>biology, science and technology>natural science>biology>genetics, science and technology, economy, business and finance>economic sector>computing and information technology, health",
10.1128/jvi.01657-15,fao-5f63d18c105c177e061dcf891a8cafcc,Veterinary vaccines: principles and applications,,Publication,2022-01-01,https://openknowledge.fao.org/handle/20.500.14283/CC2031EN,"1 - Продукты знаний, Publicaciones, value chains","Antibody, Adaptive immune system, Immune system",eng,"health, health>diseases and conditions>communicable disease, science and technology>natural science>biology, science and technology, science and technology>natural science, health>diseases and conditions>illness, health>diseases and conditions>communicable disease>virus disease, science and technology>natural science>biology>genetics, health>diseases and conditions",
