core_doi,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,first_order_doi
10.1126/science.1213362,Integrating evolutionary aspects into dual-use discussion: the cases of influenza virus and enterohemorrhagic <i>Escherichia coli</i>,2021-01-01,review,Viral gastroenteritis research and epidemiology,Infectious Diseases,Health Sciences,Viral gastroenteritis research and epidemiology; Bacillus and Francisella bacterial research; Influenza Virus Research Studies,"Medicine; Biochemistry, Genetics and Molecular Biology; Medicine",Health Sciences; Life Sciences; Health Sciences,,Harm; Biology; Public health; Dual (grammatical number); Risk analysis (engineering); Medicine; Psychology; Art; Literature; Social psychology; Nursing,,,10.1093/emph/eoab034
10.1126/science.1213362,Epitopes in the HA and NA of H5 and H7 avian influenza viruses that are important for antigenic drift,2024-05-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Antigenic shift; H5N1 genetic structure; Original antigenic sin,Epitope; Biology; Virology; Antigenic drift; Influenza A virus subtype H5N1; Antigenic shift; Antigen; H5N1 genetic structure; Original antigenic sin; Microbiology; Influenza A virus; Virus; Genetics; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Disease; Medicine; Pathology,"Animals; Antigenic Drift and Shift; Birds; Epitopes; Hemagglutinin Glycoproteins, Influenza Virus; Humans; Influenza A Virus, H5N1 Subtype; Influenza A virus; Influenza in Birds; Influenza, Human; Neuraminidase; Viral Proteins",None; immunology; virology; immunology; immunology; None; immunology; immunology; immunology; immunology; immunology; immunology,10.1093/femsre/fuae014
10.1126/science.1213362,Influenza A virus transmission via respiratory aerosols or droplets as it relates to pandemic potential,2015-09-17,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Viral Infections and Vectors,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Pandemic; Preparedness; Airborne Transmission; Viral evolution,Pandemic; Biology; Transmission (telecommunications); Virus; Virology; Influenza A virus; Outbreak; Preparedness; Influenza A virus subtype H5N1; Airborne transmission; Orthomyxoviridae; Viral evolution; Coronavirus disease 2019 (COVID-19); Genome; Infectious disease (medical specialty); Disease; Genetics; Medicine; Gene; Pathology; Political science; Law; Electrical engineering; Engineering,"Aerosols; Influenza A virus; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Pandemics; Animals; Humans; Influenza A virus; Influenza, Human; Influenza, Human; Influenza, Human; Influenza, Human; Orthomyxoviridae Infections",None; physiology; epidemiology; transmission; None; None; None; None; transmission; prevention & control; None; epidemiology; None,10.1093/femsre/fuv039
10.1126/science.1213362,Swine as a Model for Influenza A Virus Infection and Immunity,2015-05-19,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Pathogenesis,Biology; Virology; Virus; Virulence; Transmission (telecommunications); Immunity; Population; Influenza A virus; Pathogenesis; Disease; Host (biology); Orthomyxoviridae; Immunology; Immune system; Genetics; Medicine; Gene; Environmental health; Pathology; Electrical engineering; Engineering,"Influenza A virus; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Swine Diseases; Swine Diseases; Animals; Disease Models, Animal; Influenza A virus; Orthomyxoviridae Infections; Swine; Swine Diseases",metabolism; virology; immunology; virology; immunology; None; None; None; None; None; None,10.1093/ilar/ilv002
10.1126/science.1213362,Large Animal Models for Vaccine Development and Testing,2015-05-19,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Animal model; Preclinical testing; Preclinical research; Vaccine efficacy; Vaccine adjuvant,Animal model; Preclinical testing; Immune system; Preclinical research; Vaccine efficacy; Vaccine adjuvant; Medicine; Risk analysis (engineering); Computer science; Computational biology; Immunology; Biology; Bioinformatics; Endocrinology,"Disease Models, Animal; Vaccines; Animals",None; None; None,10.1093/ilar/ilv009
10.1126/science.1213362,A(H1N1)pdm09 Influenza Viruses Replicating in Ferret Upper or Lower Respiratory Tract Differed in Onward Transmission Potential by Air,2021-05-21,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Infection Control and Ventilation,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Respiratory tract; Airborne Transmission,Respiratory tract; Biology; Respiratory system; Transmission (telecommunications); Virology; Airborne transmission; Influenza A virus; Virus; Respiratory tract infections; Microbiology; Immunology; Coronavirus disease 2019 (COVID-19); Medicine; Pathology; Disease; Infectious disease (medical specialty); Anatomy; Electrical engineering; Engineering,"Ferrets; Influenza A Virus, H1N1 Subtype; Orthomyxoviridae Infections; Animals; Ferrets; Influenza A Virus, H1N1 Subtype; Influenza A Virus, H1N1 Subtype; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Respiratory Aerosols and Droplets; Respiratory System; Viral Tropism; Virus Replication",virology; isolation & purification; transmission; None; None; None; genetics; None; diagnosis; epidemiology; None; None; None; None,10.1093/infdis/jiab286
10.1126/science.1213362,"An Update on Highly Pathogenic Avian Influenza A(H5N1) Virus, Clade 2.3.4.4b",2024-09-15,review,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; Viral gastroenteritis research and epidemiology,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Highly pathogenic; Pandemic,Influenza A virus subtype H5N1; Clade; Outbreak; Highly pathogenic; Virus; Biology; Influenza A virus; Virology; Pandemic; Veterinary medicine; Phylogenetic tree; Infectious disease (medical specialty); Medicine; Coronavirus disease 2019 (COVID-19); Disease; Gene; Biochemistry; Pathology,"Animals; Birds; Cattle; Disease Outbreaks; Humans; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Influenza, Human; Phylogeny; Poultry",None; virology; None; None; None; pathogenicity; virology; virology; None; virology,10.1093/infdis/jiae379
10.1126/science.1213362,"So Many Questions, So Little Time",2012-10-04,editorial,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies,Medicine,Health Sciences,,Medicine,"Influenza A Virus, H5N1 Subtype; Influenza, Human; Orthomyxoviridae Infections; Pandemics; Poultry Diseases; Animals; Cytokines; Cytokines; Disaster Planning; Humans; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza, Human; Influenza, Human; Influenza, Human; Influenza, Human; Mice; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Pandemics; Poultry; Poultry Diseases; Poultry Diseases; Poultry Diseases; Reassortant Viruses; Reassortant Viruses",genetics; prevention & control; veterinary; prevention & control; prevention & control; None; None; metabolism; None; None; None; immunology; None; virology; immunology; diagnosis; None; None; virology; genetics; None; None; None; virology; immunology; None; genetics,10.1093/infdis/jis529
10.1126/science.1213362,Highly Pathogenic Avian Influenza A(H5N1) Mutants Transmissible by Air Are Susceptible to Human and Animal Neutralizing Antibodies,2013-07-18,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,H5N1 genetic structure; Pandemic,Influenza A virus subtype H5N1; Virology; Hemagglutinin (influenza); H5N1 genetic structure; Biology; Antibody; Influenza A virus; Neutralizing antibody; Antigenic drift; Pandemic; Microbiology; Virus; Immunology; Medicine; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Disease; Pathology,"Antibodies, Neutralizing; Antibodies, Neutralizing; Antibodies, Viral; Influenza A Virus, H5N1 Subtype; Influenza, Human; Influenza, Human; Animals; Antibodies, Neutralizing; Antibodies, Neutralizing; Antibodies, Viral; Antibodies, Viral; Humans; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Influenza Vaccines; Influenza Vaccines; Influenza, Human; Influenza, Human; Influenza, Human; Mice; Neutralization Tests",immunology; pharmacology; immunology; immunology; immunology; virology; None; None; blood; None; blood; None; None; genetics; pathogenicity; immunology; pharmacology; None; prevention & control; transmission; None; None; None,10.1093/infdis/jit323
10.1126/science.1213362,DNA Prime and Virus-like Particle Boost From a Single H5N1 Strain Elicits Broadly Neutralizing Antibody Responses Against Head Region of H5 Hemagglutinin,2013-08-02,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Respiratory viral infections research,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Heterologous,Virology; Influenza A virus subtype H5N1; Hemagglutinin (influenza); Neutralizing antibody; Biology; Vaccination; Virus; Antibody; Influenza A virus; Heterologous; Immunology; Gene; Genetics,"Antibodies, Neutralizing; Antibodies, Viral; DNA, Viral; Hemagglutinin Glycoproteins, Influenza Virus; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Vaccines, Virus-Like Particle; Animals; Antibodies, Neutralizing; Antibodies, Neutralizing; Antibodies, Viral; CD8-Positive T-Lymphocytes; CD8-Positive T-Lymphocytes; DNA, Viral; DNA, Viral; Female; Hemagglutinin Glycoproteins, Influenza Virus; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Influenza Vaccines; Mice; Mice, Inbred BALB C; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Vaccination; Vaccination; Vaccines, Virus-Like Particle",immunology; immunology; genetics; immunology; immunology; genetics; immunology; None; None; genetics; None; None; immunology; None; immunology; None; None; None; None; immunology; None; None; genetics; immunology; virology; None; methods; None; None,10.1093/infdis/jit414
10.1126/science.1213362,Novel Avian-Origin Human Influenza A(H7N9) Can Be Transmitted Between Ferrets via Respiratory Droplets,2013-08-29,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Viral Infections and Vectors; Respiratory viral infections research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,H5N1 genetic structure; Nucleoprotein,Virology; Influenza A virus subtype H5N1; Neuraminidase; Biology; Hemagglutinin (influenza); Virus; Influenza A virus; Gene; H5N1 genetic structure; Nucleoprotein; Transmission and infection of H5N1; Outbreak; Microbiology; Genetics; Medicine; Pathology; Avian influenza virus; Infectious disease (medical specialty); Disease; Coronavirus disease 2019 (COVID-19),"Influenza A Virus, H7N9 Subtype; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Administration, Intranasal; Animals; Body Weight; Disease Models, Animal; Environmental Exposure; Ferrets; Ferrets; Influenza A Virus, H7N9 Subtype; Influenza A Virus, H7N9 Subtype; Lung; Lung; Lung; Lung; Nasal Cavity; Nasal Cavity; Orthomyxoviridae Infections; Pharynx; Pharynx",physiology; virology; transmission; None; None; None; None; None; virology; None; pathogenicity; None; virology; chemistry; None; pathology; None; virology; None; virology; None,10.1093/infdis/jit474
10.1126/science.1213362,Safety and Immunogenicity of a Vero Cell Culture-Derived Whole-Virus Influenza A(H5N1) Vaccine in a Pediatric Population,2013-09-16,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Respiratory viral infections research; SARS-CoV-2 and COVID-19 Research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Booster dose; Herd Immunity; Pandemic; Antibody titer,Immunogenicity; Virology; Vaccination; Medicine; Influenza vaccine; Population; Influenza A virus subtype H5N1; Immunization; Neuraminidase; Live attenuated influenza vaccine; Booster dose; Herd immunity; Virus; Pandemic; Antibody titer; Immunology; Antibody; Titer; Internal medicine; Environmental health; Infectious disease (medical specialty); Coronavirus disease 2019 (COVID-19); Disease,"Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Adolescent; Animals; Antibodies, Neutralizing; Antibodies, Neutralizing; Antibodies, Neutralizing; Antibodies, Viral; Antibodies, Viral; Antibodies, Viral; Child; Child, Preschool; Chlorocebus aethiops; Female; Humans; Infant; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Influenza Vaccines; Influenza Vaccines; Male; Vero Cells",immunology; administration & dosage; None; None; immunology; blood; None; None; immunology; blood; None; None; None; None; None; None; None; immunology; None; adverse effects; None; None,10.1093/infdis/jit498
10.1126/science.1213362,"""Inconvenient Truths"" in the Pursuit of Scientific Knowledge and Public Health",2013-10-07,letter,Public Health Policies and Education,General Health Professions,Health Sciences,Public Health Policies and Education; Health Policy Implementation Science; Influenza Virus Research Studies,Health Professions; Health Professions; Medicine,Health Sciences; Health Sciences; Health Sciences,,Public health; Medicine; Pathology,Botulinum Toxins; Botulinum Toxins; Botulism; Clostridium botulinum; Clostridium botulinum; Animals; Botulinum Toxins; Botulism; Clostridium botulinum; Humans,biosynthesis; genetics; microbiology; genetics; metabolism; None; None; None; None; None,10.1093/infdis/jit529
10.1126/science.1213362,Effect of Influenza A(H5N1) Vaccine Prepandemic Priming on CD4+ T-Cell Responses,2014-11-06,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; SARS-CoV-2 and COVID-19 Research; Animal Disease Management and Epidemiology,Medicine; Medicine; Agricultural and Biological Sciences,Health Sciences; Health Sciences; Life Sciences,Priming (agriculture); ELISPOT; Antibody response,Vaccination; Immunology; Virology; Priming (agriculture); Antibody; Neutralizing antibody; Population; ELISPOT; Medicine; Epitope; Influenza vaccine; Hemagglutinin (influenza); T cell; Influenza A virus subtype H5N1; Antibody response; Biology; Immune system; Virus; Botany; Germination; Environmental health,"CD4-Positive T-Lymphocytes; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Influenza, Human; CD4-Positive T-Lymphocytes; Female; Humans; Immunization Schedule; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Influenza, Human; Male; Middle Aged; Pandemics; Pandemics",physiology; immunology; immunology; prevention & control; None; None; None; None; None; None; None; None; None; None; prevention & control,10.1093/infdis/jiu616
10.1126/science.1213362,Gain-of-Function Research and the Relevance to Clinical Practice,2015-09-27,review,COVID-19 epidemiological studies,Modeling and Simulation,Physical Sciences,COVID-19 epidemiological studies; Influenza Virus Research Studies; Climate Change and Health Impacts,Mathematics; Medicine; Environmental Science,Physical Sciences; Health Sciences; Physical Sciences,Relevance; Gain of function; Medical Research; Value (mathematics); Coronavirus,Relevance (law); Context (archaeology); Gain of function; Middle East respiratory syndrome; Harm; Function (biology); Medical research; Value (mathematics); Coronavirus; Medicine; Political science; Coronavirus disease 2019 (COVID-19); Public relations; Biology; Pathology; Computer science; Infectious disease (medical specialty); Disease; Paleontology; Biochemistry; Evolutionary biology; Machine learning; Gene; Law; Mutation,Biomedical Research; Pandemics; RNA Virus Infections; Research Design; Animals; Biomedical Research; Health Policy; Humans; Influenza A virus; Influenza A virus; Influenza A virus; Mice; Middle East Respiratory Syndrome Coronavirus; Middle East Respiratory Syndrome Coronavirus; Middle East Respiratory Syndrome Coronavirus; Mutation; Pandemics; RNA Virus Infections; RNA Virus Infections; Research Design; SARS Virus; SARS Virus; SARS Virus,standards; prevention & control; None; standards; None; None; None; None; pathogenicity; genetics; None; None; None; pathogenicity; genetics; None; None; virology; prevention & control; None; None; pathogenicity; genetics,10.1093/infdis/jiv473
10.1126/science.1213362,Vaccination Is More Effective Than Prophylactic Oseltamivir in Preventing CNS Invasion by H5N1 Virus via the Olfactory Nerve,2016-04-01,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Infectious Encephalopathies and Encephalitis; Respiratory viral infections research,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Oseltamivir; Olfactory nerve; Olfactory ensheathing glia,Oseltamivir; Virology; Virus; Olfactory nerve; Biology; Central nervous system; Olfactory system; Vaccination; Influenza A virus subtype H5N1; Viral replication; Immunology; Influenza A virus; Olfactory ensheathing glia; Medicine; Pathology; Olfactory bulb; Neuroscience; Infectious disease (medical specialty); Disease; Coronavirus disease 2019 (COVID-19),"Antiviral Agents; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Meningoencephalitis; Orthomyxoviridae Infections; Oseltamivir; Animals; Antiviral Agents; Chemoprevention; Chemoprevention; Disease Models, Animal; Female; Ferrets; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Injections, Intramuscular; Meningoencephalitis; Olfactory Nerve; Olfactory Nerve; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Orthomyxoviridae Infections; Oseltamivir; Treatment Outcome",administration & dosage; isolation & purification; administration & dosage; prevention & control; complications; administration & dosage; None; None; None; methods; None; None; None; None; drug effects; immunology; None; None; None; None; virology; None; pathology; virology; None; None,10.1093/infdis/jiw123
10.1126/science.1213362,Comment on “Gain-of-Function Research and the Relevance to Clinical Practice”: Table 1.,2016-08-08,letter,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies,Medicine,Health Sciences,Gain of function; Relevance; Table (database),Gain of function; Relevance (law); Table (database); Function (biology); Medicine; Computer science; Biology; Political science; Data mining; Biochemistry; Evolutionary biology; Gene; Law; Mutation,Gain of Function Mutation; Research; Viruses,None; None; None,10.1093/infdis/jiw348
10.1126/science.1213362,"Highly Pathogenic Avian Influenza A(H5N1) Viruses at the Animal–Human Interface in Vietnam, 2003–2010",2017-01-04,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Animal Disease Management and Epidemiology; Viral gastroenteritis research and epidemiology,Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Reassortment; H5N1 genetic structure; Highly pathogenic,Influenza A virus subtype H5N1; Reassortment; Biology; Virology; Hemagglutinin (influenza); Phylogenetic tree; Clade; H5N1 genetic structure; Outbreak; Highly pathogenic; Influenza A virus; Phylogenetics; Genotype; Genome; Virus; Gene; Genetics; Infectious disease (medical specialty); Disease; Coronavirus disease 2019 (COVID-19); Pathology; Medicine,"Influenza A Virus, H5N1 Subtype; Influenza in Birds; Influenza, Human; Amino Acid Sequence; Animals; Drug Resistance, Multiple, Viral; Genotype; Genotyping Techniques; Humans; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza in Birds; Influenza in Birds; Influenza in Birds; Influenza, Human; Influenza, Human; Pandemics; Phylogeny; Poultry; Poultry; RNA, Viral; RNA, Viral; Sequence Analysis, RNA; Spatio-Temporal Analysis; Vietnam; Vietnam; Viral Proteins; Viral Proteins",isolation & purification; epidemiology; epidemiology; None; None; None; None; None; None; genetics; None; transmission; drug therapy; None; None; drug therapy; None; None; virology; None; genetics; None; None; None; epidemiology; None; genetics; None,10.1093/infdis/jix003
10.1126/science.1213362,Induction of Cross-Clade Antibody and T-Cell Responses by a Modified Vaccinia Virus Ankara–Based Influenza A(H5N1) Vaccine in a Randomized Phase 1/2a Clinical Trial,2018-04-15,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; Poxvirus research and outbreaks; Respiratory viral infections research,Medicine; Immunology and Microbiology; Medicine,Health Sciences; Life Sciences; Health Sciences,Modified vaccinia Ankara; Antibody response; Poxviridae,Vaccinia; Virology; Modified vaccinia Ankara; Virus; Antibody response; Influenza A virus subtype H5N1; Medicine; Antibody; Vaccination; Clade; Poxviridae; Influenza vaccine; Immunology; Biology; Gene; Biochemistry; Recombinant DNA; Phylogenetic tree,"Antibodies, Viral; Hemagglutinin Glycoproteins, Influenza Virus; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Influenza, Human; T-Lymphocytes; Adult; Antibodies, Viral; Antibody-Dependent Cell Cytotoxicity; Cross Reactions; Double-Blind Method; Drug Carriers; Female; Hemagglutination Inhibition Tests; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Humans; Immunization Schedule; Influenza A Virus, H5N1 Subtype; Influenza A Virus, H5N1 Subtype; Influenza Vaccines; Influenza Vaccines; Influenza Vaccines; Influenza, Human; Male; Neutralization Tests; Protein Array Analysis; T-Lymphocytes; Vaccines, Synthetic; Vaccines, Synthetic; Vaccines, Synthetic; Vaccines, Synthetic; Vaccinia virus; Vaccinia virus; Young Adult",blood; immunology; immunology; immunology; prevention & control; immunology; None; None; None; None; None; None; None; None; None; genetics; None; None; None; genetics; None; genetics; administration & dosage; None; None; None; None; None; None; administration & dosage; genetics; immunology; None; genetics; None,10.1093/infdis/jiy214
10.1126/science.1213362,Predicting the Next Influenza Pandemics,2019-01-29,article,Influenza Virus Research Studies,Epidemiology,Health Sciences,Influenza Virus Research Studies; COVID-19 epidemiological studies; Respiratory viral infections research,Medicine; Mathematics; Medicine,Health Sciences; Physical Sciences; Health Sciences,Pandemic; Influenza pandemic; Pandemic influenza,Pandemic; Outbreak; Virology; Influenza pandemic; Human mortality from H5N1; Influenza A virus; Pandemic influenza; Virus; Influenza A virus subtype H5N1; Coronavirus disease 2019 (COVID-19); Biology; Medicine; Disease; Infectious disease (medical specialty); Pathology,"Influenza A Virus, H1N1 Subtype; Influenza in Birds; Influenza, Human; Influenza, Human; Pandemics; Animals; Disease Models, Animal; Epidemiological Monitoring; Genome, Viral; Hemagglutinin Glycoproteins, Influenza Virus; Hemagglutinin Glycoproteins, Influenza Virus; Humans; Influenza A Virus, H1N1 Subtype; Influenza A Virus, H1N1 Subtype; Influenza A Virus, H1N1 Subtype; Influenza in Birds; Influenza in Birds; Influenza, Human; Influenza, Human; Neuraminidase; Neuraminidase; Oligosaccharides; Oligosaccharides; Pandemics; Poultry; Poultry; RNA, Viral; RNA, Viral; Risk Assessment; Swine; Swine; Viral Proteins; Viral Proteins",genetics; transmission; transmission; epidemiology; prevention & control; None; None; None; None; genetics; None; None; metabolism; isolation & purification; None; virology; None; virology; None; genetics; None; metabolism; None; None; virology; None; genetics; None; None; virology; None; genetics; None,10.1093/infdis/jiz040
10.1126/science.1213362,International Politics in the Age of Existential Threats,2020-05-16,article,Space Science and Extraterrestrial Life,Astronomy and Astrophysics,Physical Sciences,Space Science and Extraterrestrial Life; Nuclear Issues and Defense; Global Security and Public Health,Physics and Astronomy; Social Sciences; Social Sciences,Physical Sciences; Social Sciences; Social Sciences,International security; Argument (complex analysis); Materialism,Existentialism; Politics; Political science; Ideology; International security; Argument (complex analysis); Context (archaeology); International relations; Materialism; Political economy; Environmental ethics; Sociology; Law; Epistemology; Geography; Philosophy; Archaeology; Biochemistry; Chemistry,,,10.1093/jogss/ogaa027
10.1126/science.1213362,Travellers and influenza: risks and prevention,2016-10-19,review,Travel-related health issues,"Public Health, Environmental and Occupational Health",Health Sciences,Travel-related health issues; Influenza Virus Research Studies; Viral Infections and Vectors,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Travel medicine; Pandemic; Air travel,Medicine; Travel medicine; Pandemic; Vaccination; Influenza A virus subtype H5N1; Environmental health; Air travel; Cruise; Infectious disease (medical specialty); Disease; Immunology; Virus; Coronavirus disease 2019 (COVID-19); Aviation; Pathology; Oceanography; Geology; Engineering; Aerospace engineering,"Antiviral Agents; Communicable Disease Control; Influenza, Human; Humans; Risk Factors; Seasons; Travel; Travel Medicine; Vaccination",therapeutic use; methods; prevention & control; None; None; None; None; None; None,10.1093/jtm/taw078
10.1126/science.1213362,The Human Right to Science,2024-08-29,book,Human Rights and Development,Sociology and Political Science,Social Sciences,Human Rights and Development; Intellectual Property and Patents; Climate Change and Geoengineering,"Social Sciences; Business, Management and Accounting; Environmental Science",Social Sciences; Social Sciences; Physical Sciences,Scientific progress; Exclusive right; Constitutional right,Human rights; Normative; Political science; Jurisprudence; Neglect; Scientific progress; International law; Exclusive right; Constitutional right; Fundamental rights; Law; Law and economics; Sociology; Epistemology; Psychology; Constitution; Intellectual property; Philosophy; Psychiatry,,,10.1093/law/9780197768990.001.0001
10.1126/science.1213362,Copyright Page,2024-08-29,other,Risk Perception and Management,Sociology and Political Science,Social Sciences,Risk Perception and Management; Zoonotic diseases and public health; Demographic Trends and Gender Preferences,Social Sciences; Medicine; Social Sciences,Social Sciences; Health Sciences; Social Sciences,,Computer science,,,10.1093/law/9780197768990.002.0003
10.1126/science.1213362,Dedication,2024-08-29,book-chapter,Demographic Trends and Gender Preferences,Gender Studies,Social Sciences,Demographic Trends and Gender Preferences,Social Sciences,Social Sciences,,Computer science,,,10.1093/law/9780197768990.002.0004
10.1126/science.1213362,Epigraph,2024-08-29,other,Historical and Scientific Studies,Pathology and Forensic Medicine,Health Sciences,Historical and Scientific Studies,Medicine,Health Sciences,Epigraph,Epigraph; Art; Literature,,,10.1093/law/9780197768990.002.0005
10.1126/science.1213362,Preface,2024-08-29,book-chapter,"Race, Genetics, and Society",Genetics,Life Sciences,"Race, Genetics, and Society","Biochemistry, Genetics and Molecular Biology",Life Sciences,,Computer science,,,10.1093/law/9780197768990.002.0007
10.1126/science.1213362,About the Authors,2024-08-29,other,,,,,,,,Computer science,,,10.1093/law/9780197768990.002.0008
10.1126/science.1213362,Abbreviations,2024-08-29,other,"Race, Genetics, and Society",Genetics,Life Sciences,"Race, Genetics, and Society; Neuroethics, Human Enhancement, Biomedical Innovations","Biochemistry, Genetics and Molecular Biology; Neuroscience",Life Sciences; Life Sciences,,Computer science,,,10.1093/law/9780197768990.002.0010
10.1126/science.1213362,Illustrations,2024-08-29,other,"Neuroethics, Human Enhancement, Biomedical Innovations",Cognitive Neuroscience,Life Sciences,"Neuroethics, Human Enhancement, Biomedical Innovations",Neuroscience,Life Sciences,,Computer science,,,10.1093/law/9780197768990.002.0011
10.1126/science.1213362,Table of Cases,2024-08-29,other,Intellectual Property and Patents,Management of Technology and Innovation,Social Sciences,"Intellectual Property and Patents; Ethics in Clinical Research; Health, Environment, Cognitive Aging","Business, Management and Accounting; Medicine; Environmental Science",Social Sciences; Health Sciences; Physical Sciences,Table (database),Table (database); Computer science; Database,,,10.1093/law/9780197768990.002.0012
10.1126/science.1213362,Table of International Legal Instruments and Other International Organizations’ Documents,2024-08-29,other,International Maritime Law Issues,"Management, Monitoring, Policy and Law",Physical Sciences,International Maritime Law Issues; Global Security and Public Health; Human Rights and Development,Environmental Science; Social Sciences; Social Sciences,Physical Sciences; Social Sciences; Social Sciences,Table (database),Table (database); Business; Computer science; Information retrieval; World Wide Web; Database,,,10.1093/law/9780197768990.002.0013
10.1126/science.1213362,Table of Constitutions and Constitutional Legal Instruments,2024-08-29,other,Demographic Trends and Gender Preferences,Gender Studies,Social Sciences,Demographic Trends and Gender Preferences; China's Socioeconomic Reforms and Governance,Social Sciences; Social Sciences,Social Sciences; Social Sciences,Table (database),Table (database); Constitutional law; Law; Political science; Computer science; Database,,,10.1093/law/9780197768990.002.0014
10.1126/science.1213362,Methodology and Definitions,2024-08-29,book-chapter,Human Rights and Development,Sociology and Political Science,Social Sciences,Human Rights and Development; Intellectual Property and Patents; International Human Rights and Reproductive Law,"Social Sciences; Business, Management and Accounting; Social Sciences",Social Sciences; Social Sciences; Social Sciences,Pseudoscience,Pseudoscience; Normative; Political science; Engineering ethics; Epistemology; Sociology; Social science; Law; Engineering; Philosophy; Medicine; Alternative medicine; Pathology,,,10.1093/law/9780197768990.003.0001
