core_doi,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,first_order_doi
10.1128/jvi.75.3.1205-1210.2001,The Immunogenetics of Smallpox Vaccination,2007-06-18,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Immunotherapy and Immune Responses; vaccines and immunoinformatics approaches,"Immunology and Microbiology; Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Smallpox vaccine; Orthopoxvirus,Vaccinia; Vaccination; Smallpox vaccine; Smallpox; Immunology; Virology; Haplotype; Biology; Virus; Orthopoxvirus; Gene; Genetics; Genotype; Recombinant DNA,"Fever; Genetic Predisposition to Disease; Smallpox Vaccine; Vaccination; Vaccines, Attenuated; Adult; Female; Fever; Fever; Fever; Follow-Up Studies; Haplotypes; Humans; Interleukin-1; Interleukin-1; Interleukin-18; Interleukin-18; Interleukin-4; Interleukin-4; Male; Middle Aged; Receptors, Interleukin-1 Type I; Receptors, Interleukin-1 Type I; Smallpox Vaccine; Smallpox Vaccine; Vaccination; Vaccines, Attenuated; Vaccines, Attenuated",genetics; None; adverse effects; adverse effects; adverse effects; None; None; virology; None; immunology; None; None; None; None; genetics; None; genetics; None; genetics; None; None; None; genetics; None; immunology; None; None; immunology,10.1086/518794
10.1128/jvi.75.3.1205-1210.2001,Genetic Basis for Adverse Events after Smallpox Vaccination,2008-05-05,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Immunotherapy and Immune Responses; SARS-CoV-2 and COVID-19 Research,Immunology and Microbiology; Immunology and Microbiology; Medicine,Life Sciences; Life Sciences; Health Sciences,Smallpox vaccine,Odds ratio; Single-nucleotide polymorphism; Smallpox vaccine; Medicine; Methylenetetrahydrofolate reductase; Adverse effect; Vaccinia; Immunology; Vaccination; Virology; Internal medicine; Biology; Genotype; Genetics; Gene; Recombinant DNA,"Genetic Predisposition to Disease; Polymorphism, Single Nucleotide; Smallpox Vaccine; Vaccination; Adult; Female; Genotype; Humans; Interferon Regulatory Factor-1; Interferon Regulatory Factor-1; Interleukin-4; Interleukin-4; Male; Methylenetetrahydrofolate Reductase (NADPH2); Methylenetetrahydrofolate Reductase (NADPH2); Smallpox Vaccine; Vaccination",None; None; adverse effects; adverse effects; None; None; None; None; genetics; None; None; genetics; None; genetics; None; None; None,10.1086/588670
10.1128/jvi.75.3.1205-1210.2001,Should Some Knowledge Be Forbidden? The Case of Cognitive Differences Research,2016-06-16,article,Feminist Epistemology and Gender Studies,Sociology and Political Science,Social Sciences,Feminist Epistemology and Gender Studies; Sex and Gender in Healthcare; Social and Intergroup Psychology,Social Sciences; Medicine; Social Sciences,Social Sciences; Health Sciences; Social Sciences,,Harm; Cognition; Race (biology); Psychology; Epistemology; Social psychology; Sociology; Gender studies; Philosophy; Psychiatry,,,10.1086/687863
10.1128/jvi.75.3.1205-1210.2001,Efficient Transduction of Dendritic Cells and Induction of a T-Cell Response by Third-Generation Lentivectors,2002-06-10,article,Immunotherapy and Immune Responses,Immunology,Life Sciences,Immunotherapy and Immune Responses; RNA Interference and Gene Delivery; CAR-T cell therapy research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Transduction (biophysics),Transduction (biophysics); Antigen; Biology; CD8; Dendritic cell; Genetic enhancement; Epitope; Immunotherapy; Antigen-presenting cell; T cell; Cell biology; Gene delivery; Viral vector; Cytotoxic T cell; Recombinant DNA; Immunology; Immune system; Virology; Gene; Genetics; In vitro; Biochemistry,"Dendritic Cells; Genetic Vectors; Lentivirus; T-Lymphocytes; Transduction, Genetic; Animals; CD8-Positive T-Lymphocytes; CD8-Positive T-Lymphocytes; Cells, Cultured; Dendritic Cells; Epitopes, T-Lymphocyte; Epitopes, T-Lymphocyte; Epitopes, T-Lymphocyte; Genetic Vectors; Genetic Vectors; HIV-1; HIV-1; Humans; Interferon-gamma; Interferon-gamma; Lentivirus; Lentivirus; Mice; Mice, Transgenic; Phenotype; T-Lymphocytes",metabolism; genetics; genetics; immunology; None; None; immunology; None; None; None; genetics; None; immunology; metabolism; None; genetics; None; None; metabolism; None; metabolism; None; None; None; None; None,10.1089/104303402753812494
10.1128/jvi.75.3.1205-1210.2001,Herpes Simplex Virus Type 1 Infection Induces Upregulation of Interleukin-23 (p19) mRNA Expression in Trigeminal Ganglia of BALB/c Mice,2002-06-01,article,Herpesvirus Infections and Treatments,Epidemiology,Health Sciences,Herpesvirus Infections and Treatments; Acne and Rosacea Treatments and Effects; Dermatology and Skin Diseases,Medicine; Medicine; Medicine,Health Sciences; Health Sciences; Health Sciences,Splenocyte; Trigeminal ganglion,Herpes simplex virus; Messenger RNA; Spleen; Splenocyte; Biology; Trigeminal ganglion; Immunology; Interleukin; Interferon; Virus; Virology; Cytokine; Biochemistry; Sensory system; Neuroscience; Gene,"Herpes Simplex; Interleukins; Trigeminal Ganglion; Up-Regulation; Acute Disease; Animals; Brain; Brain; Brain; Chick Embryo; Eye; Eye; Eye; Female; Herpes Simplex; Herpes Simplex; Interferon-gamma; Interferon-gamma; Interleukin-12; Interleukin-12; Interleukin-12 Subunit p35; Interleukin-12 Subunit p40; Interleukin-23; Interleukin-23 Subunit p19; Interleukin-4; Interleukin-4; Interleukins; Interleukins; Mice; Mice, Inbred BALB C; Protein Subunits; Protein Subunits; RNA, Messenger; RNA, Messenger; Trigeminal Ganglion; Trigeminal Ganglion",metabolism; metabolism; metabolism; None; None; None; None; virology; metabolism; None; None; virology; metabolism; None; None; genetics; None; metabolism; None; metabolism; None; None; None; None; None; metabolism; None; genetics; None; None; None; metabolism; None; metabolism; None; virology,10.1089/10799900260100123
10.1128/jvi.75.3.1205-1210.2001,Biosecurity: Responsible Stewardship of Bioscience in an Age of Catastrophic Terrorism,2003-02-13,review,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; SARS-CoV-2 and COVID-19 Research; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Biosecurity; Biodefense; Biosafety; Stewardship; Biological Warfare; Biopower,Biosecurity; Biodefense; Biosafety; Stewardship (theology); Biological warfare; Political science; Context (archaeology); Biopower; Terrorism; Environmental ethics; Library science; Law; Medicine; Geography; Philosophy; Archaeology; Pathology; Politics; Computer science,"Bioterrorism; Security Measures; Biological Science Disciplines; Bioterrorism; Catastrophic Illness; Health Knowledge, Attitudes, Practice; Humans; Risk Assessment",None; None; None; prevention & control; None; None; None; None,10.1089/15387130360514805
10.1128/jvi.75.3.1205-1210.2001,High-Throughput Laboratories for Homeland and National Security,2003-06-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Bacteriophages and microbial interactions; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Environmental Science; Medicine",Life Sciences; Physical Sciences; Health Sciences,Biodefense; Biosecurity; Biological Warfare; Homeland,Biodefense; Homeland security; Biosecurity; Biological warfare; Library science; Homeland; Terrorism; Political science; National security; Law; Computer science; Medicine; Pathology; Politics,"Bioterrorism; Civil Defense; Forensic Sciences; Laboratories; Security Measures; Bioterrorism; Centers for Disease Control and Prevention, U.S.; Civil Defense; DNA Fingerprinting; Humans; Laboratories; Security Measures; United States; United States Government Agencies",None; None; None; organization & administration; None; prevention & control; None; organization & administration; None; None; None; organization & administration; None; None,10.1089/153871303766275790
10.1128/jvi.75.3.1205-1210.2001,"Biodefense R&amp;D: Anticipating Future Threats, Establishing a Strategic Environment",2003-09-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Biotechnology and Related Fields; Genetically Modified Organisms Research,"Biochemistry, Genetics and Molecular Biology; Medicine; Agricultural and Biological Sciences",Life Sciences; Health Sciences; Life Sciences,Biodefense,Biodefense; Business; Process management; Risk analysis (engineering); Computer security; Political science; Environmental planning; Computer science; Medicine; Environmental science; Pathology,Biological Warfare; Biomedical Research; Bioterrorism; Civil Defense; Humans; United States,None; None; None; None; None; None,10.1089/153871303769201842
10.1128/jvi.75.3.1205-1210.2001,Governing Dual-Use Research of Concern in the Life Sciences: United States and Canada Policy Comparative Analysis and Recommendations,2025-02-05,article,"Science, Research, and Medicine",Reproductive Medicine,Health Sciences,"Science, Research, and Medicine; Genetically Modified Organisms Research; Biotechnology and Related Fields",Medicine; Agricultural and Biological Sciences; Medicine,Health Sciences; Life Sciences; Health Sciences,Dual purpose,Dual (grammatical number); Dual purpose; Political science; Public administration; Engineering; Mechanical engineering; Art; Literature,,,10.1089/apb.2024.0046
10.1128/jvi.75.3.1205-1210.2001,The Case for Limiting “Sequences of Concern” to Those with Demonstrated Pathogenic Function,2025-05-26,article,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,"Zoonotic diseases and public health; Bacillus and Francisella bacterial research; Yersinia bacterium, plague, ectoparasites research","Medicine; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Health Sciences; Life Sciences; Life Sciences,Limiting,Limiting; Function (biology); Engineering; Risk analysis (engineering); Biology; Business; Genetics; Mechanical engineering,,,10.1089/apb.2025.0015
10.1128/jvi.75.3.1205-1210.2001,The Protective Oversight of Biotechnology,2004-12-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Poxvirus research and outbreaks; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine",Life Sciences; Life Sciences; Health Sciences,Biodefense; Biosecurity; Biological Warfare,Biodefense; Biosecurity; Biological warfare; Political science; Library science; Law; Medicine; Computer science; Pathology,Biotechnology; Public Health; Research; Access to Information; Bioethics; Biotechnology; Biotechnology; Biotechnology; Bioterrorism; Bioterrorism; Humans; International Cooperation; Politics; Public Policy; Research; Risk; Security Measures; Social Responsibility; United States,None; None; organization & administration; None; None; organization & administration; standards; ethics; None; prevention & control; None; None; None; None; None; None; None; None; None,10.1089/bsp.2004.2.273
10.1128/jvi.75.3.1205-1210.2001,The Protective Oversight of Biotechnology,2004-11-11,article,Genetically Modified Organisms Research,Plant Science,Life Sciences,Genetically Modified Organisms Research; Biotechnology and Related Fields,Agricultural and Biological Sciences; Medicine,Life Sciences; Health Sciences,,Biotechnology; Biology; Business; Computational biology,,,10.1089/bsp.2004.2.ft-2
10.1128/jvi.75.3.1205-1210.2001,Biological Threat Characterization Research: A Critical Component of National Biodefense,2005-12-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Poxvirus research and outbreaks; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine",Life Sciences; Life Sciences; Health Sciences,Biodefense; Biological Warfare; Scope (computer science); CLARITY,Biodefense; Biological warfare; Homeland security; Scope (computer science); National security; CLARITY; Computer security; Risk analysis (engineering); Business; Political science; Computer science; Terrorism; Medicine; Law; Biochemistry; Chemistry; Pathology; Programming language,Biological Warfare; Civil Defense; Disaster Planning; Research; Biological Warfare; Civil Defense; Cooperative Behavior; Disaster Planning; Humans; Interinstitutional Relations; Planning Techniques; Security Measures; United States; United States Government Agencies,prevention & control; organization & administration; organization & administration; None; None; None; None; None; None; None; None; None; None; None,10.1089/bsp.2005.3.295
10.1128/jvi.75.3.1205-1210.2001,Strengthening Bioterrorism Prevention: Global Biological Materials Management,2007-06-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,"Bacillus and Francisella bacterial research; Yersinia bacterium, plague, ectoparasites research; Zoonotic diseases and public health","Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Biodefense; Biological Warfare; International community,Biodefense; Biological warfare; Terrorism; Homeland security; Computer security; Government (linguistics); National security; Business; International community; Political science; Risk analysis (engineering); Public relations; Computer science; Medicine; Law; Linguistics; Philosophy; Pathology; Politics,Biological Products; Bioterrorism; International Cooperation; Security Measures; Biological Products; Bioterrorism; Security Measures; United States,supply & distribution; prevention & control; None; organization & administration; None; None; None; None,10.1089/bsp.2006.0027
10.1128/jvi.75.3.1205-1210.2001,Avoiding the Biological Security Dilemma: A Response to Petro and Carus,2006-06-01,letter,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Zoonotic diseases and public health; Biotechnology and Related Fields,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Biodefense; Biosecurity; Biological Warfare,Biodefense; Biosecurity; Biological warfare; Dilemma; Government (linguistics); Computer science; Computer security; Political science; Law; Biology; Philosophy; Ecology; Linguistics; Epistemology; Microbiology,Bioterrorism; Security Measures; Bioterrorism; Containment of Biohazards; Humans; Policy Making; Security Measures; United States,prevention & control; organization & administration; None; None; None; None; None; None,10.1089/bsp.2006.4.195
10.1128/jvi.75.3.1205-1210.2001,Biosecurity Policies at International Life Science Journals,2009-03-01,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Health Sciences,Biosecurity,Biosecurity; Political science; Public relations; Coronavirus disease 2019 (COVID-19); Library science; Medicine; Computer science; Pathology; Disease; Infectious disease (medical specialty),Bioterrorism; Internationality; Periodicals as Topic; Policy Making; Bioterrorism; United States,prevention & control; None; None; None; None; None,10.1089/bsp.2008.0027
10.1128/jvi.75.3.1205-1210.2001,Countermeasure R&amp;D Funding Debate,2008-03-01,letter,Viral Infections and Outbreaks Research,Infectious Diseases,Health Sciences,Viral Infections and Outbreaks Research; Viral Infections and Vectors; Bacillus and Francisella bacterial research,"Medicine; Medicine; Biochemistry, Genetics and Molecular Biology",Health Sciences; Health Sciences; Life Sciences,Biodefense; Biosecurity; Countermeasure; Download,Biodefense; Biosecurity; Countermeasure; Download; Political science; Library science; Medicine; Computer science; Engineering; World Wide Web; Pathology; Aerospace engineering,Bioterrorism; Research; Weapons of Mass Destruction; Public Policy; Research; Security Measures; United States,None; economics; None; None; None; None; None,10.1089/bsp.2008.0034
10.1128/jvi.75.3.1205-1210.2001,Unfinished Business: Efforts to Define Dual-Use Research of Bioterrorism Concern,2011-11-07,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research,"Biochemistry, Genetics and Molecular Biology",Life Sciences,Original research,Dual (grammatical number); Event (particle physics); Order (exchange); Computer science; Original research; Risk analysis (engineering); Data science; Management science; Business; Engineering; Physics; Finance; Quantum mechanics; Library science; Art; Literature,"Biomedical Research; Bioterrorism; Double Effect Principle; Ethics, Research; Bioterrorism; Humans; Moral Obligations; Periodicals as Topic; Security Measures; Social Responsibility; Technology Transfer",None; prevention & control; None; None; None; None; None; None; None; None; None,10.1089/bsp.2011.0021
10.1128/jvi.75.3.1205-1210.2001,Preventing Biological Weapon Development Through the Governance of Life Science Research,2012-03-01,review,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Health Sciences,Biosecurity; Nothing,Biosecurity; Dilemma; Government (linguistics); Nothing; Corporate governance; Dual (grammatical number); Public relations; Business; Political science; Engineering ethics; Engineering; Medicine; Art; Philosophy; Linguistics; Literature; Epistemology; Pathology; Finance,Biological Science Disciplines; Biological Warfare; Biological Warfare Agents; Civil Defense; Government Regulation; Research; Security Measures; Access to Information; Access to Information; Biological Science Disciplines; Biological Warfare; Biological Warfare; Biological Warfare Agents; Civil Defense; International Cooperation; Policy Making; Publishing; Publishing; Research; Security Measures; United States,legislation & jurisprudence; prevention & control; legislation & jurisprudence; legislation & jurisprudence; None; legislation & jurisprudence; legislation & jurisprudence; None; legislation & jurisprudence; None; None; legislation & jurisprudence; None; None; None; None; None; legislation & jurisprudence; None; None; None,10.1089/bsp.2011.0091
10.1128/jvi.75.3.1205-1210.2001,Do Latin American Scientific Journals Follow Dual-Use Review Policies?,2014-03-01,article,Global Public Health Policies and Epidemiology,Organizational Behavior and Human Resource Management,Social Sciences,Global Public Health Policies and Epidemiology; Influenza Virus Research Studies; Climate Change Communication and Perception,"Business, Management and Accounting; Medicine; Social Sciences",Social Sciences; Health Sciences; Social Sciences,Biosecurity; Misappropriation,Biosecurity; Context (archaeology); Misappropriation; Latin Americans; Political science; Library science; Public relations; Psychology; Medicine; Law; Geography; Computer science; Archaeology; Pathology,"Biological Science Disciplines; Editorial Policies; Peer Review, Research; Periodicals as Topic; Bioterrorism; Latin America; Periodicals as Topic",None; None; None; standards; None; None; None,10.1089/bsp.2013.0088
10.1128/jvi.75.3.1205-1210.2001,Existential Risk and Cost-Effective Biosecurity,2017-08-01,article,Space Science and Extraterrestrial Life,Astronomy and Astrophysics,Physical Sciences,"Space Science and Extraterrestrial Life; Bacillus and Francisella bacterial research; Innovation, Sustainability, Human-Machine Systems","Physics and Astronomy; Biochemistry, Genetics and Molecular Biology; Social Sciences",Physical Sciences; Life Sciences; Social Sciences,Biosecurity; Extinction (optical mineralogy),Biosecurity; Risk analysis (engineering); Extinction (optical mineralogy); Risk assessment; Work (physics); Computer science; Business; Engineering; Computer security; Biology; Ecology; Paleontology; Mechanical engineering,"Cost-Benefit Analysis; Existentialism; Humans; Models, Economic; Probability; Quality-Adjusted Life Years; Risk; Risk Assessment; Risk Factors",None; None; None; None; None; None; None; None; None,10.1089/hs.2017.0028
10.1128/jvi.75.3.1205-1210.2001,The<i>De Novo</i>Synthesis of Horsepox Virus: Implications for Biosecurity and Recommendations for Preventing the Reemergence of Smallpox,2017-08-24,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Viral gastroenteritis research and epidemiology,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Smallpox virus; Variola virus; Orthopoxvirus; Biodefense; Monkeypox; Biosecurity,Smallpox; Smallpox virus; Variola virus; Orthopoxvirus; Biodefense; Virology; Monkeypox; Biosecurity; Public health; Vaccinia; Medicine; Biology; Vaccination; Microbiology; Biochemistry; Nursing; Pathology; Gene; Recombinant DNA,"Orthopoxvirus; Smallpox; Variola virus; Biohazard Release; Biohazard Release; Communicable Diseases, Emerging; Communicable Diseases, Emerging; Humans; Orthopoxvirus; Smallpox; Smallpox; Variola virus",genetics; prevention & control; genetics; prevention & control; None; prevention & control; None; None; None; None; virology; None,10.1089/hs.2017.0061
10.1128/jvi.75.3.1205-1210.2001,Mechanisms of Measles Virus-Induced Immune Suppression in the Cotton Rat Model,2010-06-01,article,Virology and Viral Diseases,Epidemiology,Health Sciences,Virology and Viral Diseases; Animal Virus Infections Studies; interferon and immune responses,Medicine; Agricultural and Biological Sciences; Immunology and Microbiology,Health Sciences; Life Sciences; Life Sciences,Download,Measles virus; Immune system; Virus; Virology; Interferon; Biology; Cytokine; Measles; Download; Immunology; Computer science; Vaccination; World Wide Web,,,10.1089/jir.2010.3006.diss
10.1128/jvi.75.3.1205-1210.2001,<i>Corynebacterium cutis</i>Lysate Treatment Can Increase the Efficacies of PPR Vaccine,2016-08-17,article,Animal Disease Management and Epidemiology,Agronomy and Crop Science,Life Sciences,Animal Disease Management and Epidemiology; Vector-Borne Animal Diseases; Herpesvirus Infections and Treatments,Agricultural and Biological Sciences; Agricultural and Biological Sciences; Medicine,Life Sciences; Life Sciences; Health Sciences,Peste-des-Petits-Ruminants; Cutis; Subcutaneous injection; Infectious dose,Peste-des-Petits-Ruminants; Medicine; Potency; Cutis; Antibody; Subcutaneous injection; Cytokine; Infectious dose; Immunology; Virology; Virus; Internal medicine; Biology; In vitro; Pathology; Biochemistry,"Adjuvants, Immunologic; Corynebacterium; Peste-des-Petits-Ruminants; Viral Vaccines; Adjuvants, Immunologic; Adjuvants, Immunologic; Animals; Corynebacterium; Peste-des-Petits-Ruminants; Peste-des-Petits-Ruminants; Peste-des-petits-ruminants virus; Peste-des-petits-ruminants virus; Sheep; Viral Vaccines",therapeutic use; chemistry; immunology; immunology; None; administration & dosage; None; None; None; virology; None; immunology; None; None,10.1089/jir.2016.0035
10.1128/jvi.75.3.1205-1210.2001,Culturomics: A New Kid on the Block of OMICS to Enable Personalized Medicine,2017-04-12,review,Genomics and Phylogenetic Studies,Molecular Biology,Life Sciences,Genomics and Phylogenetic Studies; Ginseng Biological Effects and Applications; Bacterial Identification and Susceptibility Testing,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Phenomics; Personalized Medicine; Scope (computer science),Phenomics; Personalized medicine; Big data; Precision medicine; Data science; Scope (computer science); Genomics; Metagenomics; Computer science; Computational biology; Biology; Bioinformatics; Genome; Genetics; Data mining; Gene; Programming language,Microbiota; Microbiota; Precision Medicine; Animals; Genomics; Genomics; Humans; Metabolomics; Metabolomics; Metagenomics; Metagenomics; Microbiota; Precision Medicine; Proteomics; Proteomics,drug effects; physiology; methods; None; methods; None; None; methods; None; methods; None; None; None; methods; None,10.1089/omi.2017.0017
10.1128/jvi.75.3.1205-1210.2001,Rebooting Bioresilience: A Multi-OMICS Approach to Tackle Global Catastrophic Biological Risks and Next-Generation Biothreats,2018-01-01,review,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Zoonotic diseases and public health; Cell Image Analysis Techniques,"Biochemistry, Genetics and Molecular Biology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Time line; Biological Warfare; Immediacy,Timeline; Futures contract; Biological warfare; Immediacy; Precision medicine; Risk analysis (engineering); Computer science; Data science; Business; Biology; Toxicology; Philosophy; Genetics; Archaeology; Finance; Epistemology; History,Biotechnology; Biotechnology; Biotechnology; Genomics; Genomics; Global Health; Humans; Population Surveillance; Population Surveillance; Precision Medicine; Precision Medicine; Proteomics; Proteomics; Risk Assessment,None; trends; methods; None; methods; None; None; methods; None; methods; None; None; methods; None,10.1089/omi.2017.0185
10.1128/jvi.75.3.1205-1210.2001,Humanome Versus Microbiome: Games of Dominance and Pan-Biosurveillance in the Omics Universe,2018-07-23,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Zoonotic diseases and public health; Viral Infections and Outbreaks Research,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Biosecurity; Biological Warfare; CONTEST; Global Health; Dominance (genetics),Microbiome; Biosecurity; Biological warfare; Infectious disease (medical specialty); CONTEST; Global health; Scale (ratio); Dominance (genetics); Influenza A virus subtype H5N1; Psychological intervention; Data science; Business; Computer science; Biology; Health care; Disease; Medicine; Ecology; Political science; Geography; Bioinformatics; Immunology; Toxicology; Virus; Cartography; Pathology; Psychiatry; Law; Biochemistry; Gene,Biosurveillance; Microbiota; Biosurveillance; Bioterrorism; Communicable Diseases; Global Health; Humans; Microbiota,methods; physiology; None; None; None; None; None; None,10.1089/omi.2018.0096
10.1128/jvi.75.3.1205-1210.2001,Antiviral prophylaxis of smallpox,2004-05-31,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Viral Infections and Outbreaks Research; Virus-based gene therapy research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Cidofovir; Poxviridae; Aerosolization; Respiratory tract; Orthopoxvirus,Cidofovir; Medicine; Poxviridae; Virology; Aerosolization; Immunology; Gastrointestinal tract; Smallpox; Pharmacology; Respiratory tract; Orthopoxvirus; Virus; Vaccinia; Vaccination; Biology; Inhalation; Respiratory system; Anesthesia; Internal medicine; Biochemistry; Gene; Recombinant DNA,Antiviral Agents; Cytosine; Organophosphonates; Smallpox; Antiviral Agents; Antiviral Agents; Cidofovir; Combined Modality Therapy; Cytosine; Cytosine; Cytosine; Humans; Organophosphorus Compounds; Organophosphorus Compounds; Organophosphorus Compounds; Smallpox; Smallpox Vaccine; Smallpox Vaccine; Vaccination,therapeutic use; analogs & derivatives; None; prevention & control; None; administration & dosage; None; None; None; therapeutic use; administration & dosage; None; therapeutic use; None; administration & dosage; None; None; therapeutic use; None,10.1093/jac/dkh286
10.1128/jvi.75.3.1205-1210.2001,Reevaluating the Risk of Smallpox Reemergence,2020-05-06,article,Viral gastroenteritis research and epidemiology,Infectious Diseases,Health Sciences,Viral gastroenteritis research and epidemiology; SARS-CoV-2 and COVID-19 Research; Poxvirus research and outbreaks,Medicine; Medicine; Immunology and Microbiology,Health Sciences; Health Sciences; Life Sciences,Variola virus; Military medicine,Smallpox; Medicine; Virology; Variola virus; Military medicine; Geography; Vaccinia; Vaccination; Biology; Gene; Recombinant DNA; Biochemistry; Archaeology,Smallpox; Variola virus; Anthrax; Bioterrorism; Humans; Risk Factors; Russia; Smallpox; Smallpox; Smallpox Vaccine; United States; United States; Variola virus,None; None; None; None; None; None; None; epidemiology; prevention & control; None; None; epidemiology; genetics,10.1093/milmed/usaa084
10.1128/jvi.75.3.1205-1210.2001,Experimental Genomic Evolution: Extensive Compensation for Loss of DNA Ligase Activity in a Virus,2002-03-01,article,Evolution and Genetic Dynamics,Genetics,Life Sciences,Evolution and Genetic Dynamics; CRISPR and Genetic Engineering; Bacteriophages and microbial interactions,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Environmental Science",Life Sciences; Life Sciences; Physical Sciences,Viral evolution; Experimental Evolution,Biology; Genetics; Gene; Genome; Viral evolution; DNA polymerase; DNA ligase; Helicase; Experimental evolution; Mutation; RNA,"Bacteriophage T7; Bacteriophage T7; DNA Ligases; Evolution, Molecular; Genome, Viral; Mutation; Adaptation, Physiological; Bacteriophage T7; Base Sequence; DNA Ligases; DNA Ligases; DNA, Viral; DNA, Viral; Genes, Viral; Genes, Viral; Molecular Sequence Data; Mutagenesis, Site-Directed; Mutation; Nucleic Acid Conformation",genetics; enzymology; genetics; None; None; genetics; None; None; None; None; metabolism; None; genetics; None; genetics; None; None; None; None,10.1093/oxfordjournals.molbev.a004076
10.1128/jvi.75.3.1205-1210.2001,Dual-use research and the H5N1 bird flu: Is restricting publication the solution to biosecurity issues?,2013-09-27,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research; Viral gastroenteritis research and epidemiology,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,Biosecurity; Tacit Knowledge,Biosecurity; Influenza A virus subtype H5N1; Tacit knowledge; Dual (grammatical number); Political science; Public relations; Biology; Knowledge management; Ecology; Virology; Computer science; Virus; Art; Literature,,,10.1093/scipol/sct064
10.1128/jvi.75.3.1205-1210.2001,Life scientists’ views and perspectives on the regulation of dual-use research of concern,2017-08-10,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Vaccine Coverage and Hesitancy; Psychology of Moral and Emotional Judgment,"Biochemistry, Genetics and Molecular Biology; Social Sciences; Neuroscience",Life Sciences; Social Sciences; Life Sciences,Raising (metalworking),Dual (grammatical number); Raising (metalworking); Engineering ethics; Political science; Work (physics); Public relations; Sociology; Environmental ethics; Engineering; Mechanical engineering; Art; Literature; Philosophy,,,10.1093/scipol/scx050
