core_doi,title,publication_date,type,primary_topic.display_name,primary_topic.subfield.display_name,primary_topic.domain.display_name,topics.display_name,topics.field.display_name,topics.domain.display_name,keywords.display_name,concepts.display_name,mesh.descriptor_name,mesh.qualifier_name,first_order_doi
10.1371/journal.pone.0188453,Evidence for Residual Immunity to Smallpox After Vaccination and Implications for Re-emergence,2019-08-01,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; SARS-CoV-2 and COVID-19 Research; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Smallpox vaccine; Smallpox Vaccination; Mass vaccination; Herd Immunity,Smallpox; Immunity; Vaccination; Virology; Smallpox vaccine; Medicine; Smallpox vaccination; Mass vaccination; Herd immunity; Residual; Immunology; Biology; Vaccinia; Immune system; Computer science; Biochemistry; Gene; Recombinant DNA; Algorithm,Immunity; Smallpox; Smallpox Vaccine; Humans; Immunity; Smallpox; Smallpox; Smallpox Vaccine; Smallpox Vaccine,drug effects; prevention & control; standards; None; None; drug therapy; None; therapeutic use; None,10.1093/milmed/usz181
10.1371/journal.pone.0188453,"Bayesian Phylogeography and Pathogenic Characterization of Smallpox Based on<i>HA</i>,<i>ATI</i>, and<i>CrmB</i>Genes",2018-08-06,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Plant Virus Research Studies; Virology and Viral Diseases,Immunology and Microbiology; Agricultural and Biological Sciences; Medicine,Life Sciences; Life Sciences; Health Sciences,,Biology; Phylogeography; Evolutionary biology; Genome; Phylogenetics; Genetics; Computational biology; Gene,"Hemagglutinins, Viral; Serpins; Variola virus; Viral Proteins; Bayes Theorem; Phylogeny; Phylogeography",genetics; genetics; genetics; genetics; None; None; None,10.1093/molbev/msy153
10.1371/journal.pone.0188453,Interpretable detection of novel human viruses from genome sequencing data,2021-02-01,article,Genomics and Phylogenetic Studies,Molecular Biology,Life Sciences,Genomics and Phylogenetic Studies; RNA and protein synthesis mechanisms; Bacteriophages and microbial interactions,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Environmental Science",Life Sciences; Life Sciences; Physical Sciences,Interpretability,Interpretability; Computer science; Deep learning; Convolutional neural network; Artificial intelligence; Workflow; Genome; Machine learning; Metagenomics; Genomics; Visualization; Computational biology; Biology; Genetics; Gene; Database,,,10.1093/nargab/lqab004
10.1371/journal.pone.0188453,Smallpox Eradication,2024-11-24,book-chapter,Poxvirus research and outbreaks,Virology,Life Sciences,"Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Yersinia bacterium, plague, ectoparasites research","Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,,Smallpox; Virology; Medicine; Vaccination,,,10.1093/oso/9780197687420.003.0001
10.1371/journal.pone.0188453,"Cases of high-consequence infectious diseases identified in the UK, 1962–2023",2025-03-12,review,Viral Infections and Outbreaks Research,Infectious Diseases,Health Sciences,Viral Infections and Outbreaks Research; Viral Infections and Vectors; Bacillus and Francisella bacterial research,"Medicine; Medicine; Biochemistry, Genetics and Molecular Biology",Health Sciences; Health Sciences; Life Sciences,Lassa fever; Lassa virus; Viral hemorrhagic fever,Lassa fever; Medicine; Ebola virus; Transmission (telecommunications); Disease; Infectious disease (medical specialty); Lassa virus; Intensive care medicine; Ribavirin; Public health; Retrospective cohort study; Viral hemorrhagic fever; Pediatrics; Virology; Internal medicine; Virus; Pathology; Hepatitis C virus; Electrical engineering; Engineering,COVID-19; Communicable Diseases; Female; Humans; Male; SARS-CoV-2; United Kingdom,epidemiology; epidemiology; None; None; None; None; epidemiology,10.1099/jmm.0.001982
10.1371/journal.pone.0188453,Interpretable detection of novel human viruses from genome sequencing data,2020-01-30,preprint,Genomics and Phylogenetic Studies,Molecular Biology,Life Sciences,Genomics and Phylogenetic Studies; RNA and protein synthesis mechanisms; Bacteriophages and microbial interactions,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Environmental Science",Life Sciences; Life Sciences; Physical Sciences,Interpretability,Interpretability; Computer science; Deep learning; Convolutional neural network; Artificial intelligence; Workflow; Genome; Machine learning; Metagenomics; Genomics; Host (biology); Computational biology; Data mining; Biology; Genetics; Gene; Database,,,10.1101/2020.01.29.925354
10.1371/journal.pone.0188453,Development of a Synthetic Poxvirus-Based SARS-CoV-2 Vaccine,2020-07-02,preprint,SARS-CoV-2 and COVID-19 Research,Infectious Diseases,Health Sciences,SARS-CoV-2 and COVID-19 Research; Immunotherapy and Immune Responses; Poxvirus research and outbreaks,Medicine; Immunology and Microbiology; Immunology and Microbiology,Health Sciences; Life Sciences; Life Sciences,Modified vaccinia Ankara,Virology; Vaccinia; Antigen; Modified vaccinia Ankara; DNA vaccination; Biology; Vector (molecular biology); Recombinant DNA; Immune system; Neutralizing antibody; Immunity; Antibody; Viral vector; Immunology; Immunization; Virus; Gene; Genetics,,,10.1101/2020.07.01.183236
10.1371/journal.pone.0188453,"Countering the potential re-emergence of a deadly infectious disease - information warfare, identifying strategic threats, launching countermeasures",2020-10-14,preprint,COVID-19 epidemiological studies,Modeling and Simulation,Physical Sciences,COVID-19 epidemiological studies; Evolution and Genetic Dynamics; Evolutionary Game Theory and Cooperation,"Mathematics; Biochemistry, Genetics and Molecular Biology; Social Sciences",Physical Sciences; Life Sciences; Social Sciences,Emerging infectious disease; Case fatality rate,Smallpox; Infectious disease (medical specialty); Outbreak; Disease; Emerging infectious disease; Case fatality rate; Computer security; Environmental health; Medicine; Internet privacy; Operations research; Vaccination; Risk analysis (engineering); Computer science; Virology; Engineering; Pathology; Population,,,10.1101/2020.10.13.20211680
10.1371/journal.pone.0188453,Deep learning-based real-time detection of novel pathogens during sequencing,2021-01-27,preprint,Genomics and Phylogenetic Studies,Molecular Biology,Life Sciences,Genomics and Phylogenetic Studies; RNA and protein synthesis mechanisms; Bacteriophages and microbial interactions,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Environmental Science",Life Sciences; Life Sciences; Physical Sciences,Minion; Hybrid genome assembly,Nanopore sequencing; Minion; Computer science; Workflow; Inference; Artificial intelligence; Deep learning; DNA sequencing; Deep sequencing; Metagenomics; Machine learning; Hybrid genome assembly; Data mining; Computational biology; Biology; Shotgun sequencing; Genome; Genetics; DNA; Database; Gene,,,10.1101/2021.01.26.428301
10.1371/journal.pone.0188453,Vaccine Approach for Human Monkeypox over the Years and Current Recommendations to Prevent the Outbreak: A Rapid Review,2022-09-29,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox; Smallpox vaccine; Pandemic,Monkeypox; Smallpox; Medicine; Smallpox vaccine; Outbreak; Context (archaeology); Pandemic; Vaccination; Virology; Vaccinia; Coronavirus disease 2019 (COVID-19); Infectious disease (medical specialty); Disease; Geography; Biology; Biochemistry; Gene; Recombinant DNA; Archaeology; Pathology,,,10.1101/2022.09.29.22280481
10.1371/journal.pone.0188453,Antiviral activities of two nucleos(t)ide analogs against vaccinia and mpox viruses in primary human fibroblasts,2023-03-23,preprint,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Immunotherapy and Immune Responses,Immunology and Microbiology; Medicine; Immunology and Microbiology,Life Sciences; Health Sciences; Life Sciences,Adefovir; Orthopoxvirus; Poxviridae,Vaccinia; Virology; Adefovir; Biology; Luciferase; Orthopoxvirus; Viral replication; Virus; Recombinant DNA; Poxviridae; Cell culture; Gene; Hepatitis B virus; Transfection; Biochemistry; Genetics; Lamivudine,,,10.1101/2023.03.23.533943
10.1371/journal.pone.0188453,Recombinant chimeric Horsepox Virus (TNX-801) is attenuated relative to Vaccinia Virus Strains in Human Primary Cell Lines and in Immunocompromised Mice,2023-10-26,preprint,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Orthopoxvirus; Vero cell; Modified vaccinia Ankara; Attenuated vaccine,Virology; Vaccinia; Biology; Virus; Orthopoxvirus; Vero cell; Microbiology; Modified vaccinia Ankara; Titer; Attenuated vaccine; Recombinant DNA; Virulence; Biochemistry; Gene,,,10.1101/2023.10.25.564033
10.1371/journal.pone.0188453,An Efficient and Safe Trans-complementation System of Mpox Virus Reproduces Authentic Viral Architecture and Infection,2023-12-29,preprint,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Virus-based gene therapy research; Plant Virus Research Studies,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Agricultural and Biological Sciences",Life Sciences; Life Sciences; Life Sciences,Biosafety; Viral life cycle,Biosafety; Biology; Virus; Gene; Virology; Viral life cycle; Transmission (telecommunications); Viral replication; Genetics; Computational biology; Computer science; Biotechnology; Telecommunications,,,10.1101/2023.12.29.573498
10.1371/journal.pone.0188453,Inter-tool analysis of a NIST dataset for assessing baseline nucleic acid sequence screening,2025-06-01,preprint,Molecular Biology Techniques and Applications,Molecular Biology,Life Sciences,Molecular Biology Techniques and Applications; Bacteriophages and microbial interactions; RNA and protein synthesis mechanisms,"Biochemistry, Genetics and Molecular Biology; Environmental Science; Biochemistry, Genetics and Molecular Biology",Life Sciences; Physical Sciences; Life Sciences,NIST; Baseline (sea); Sequence (biology),NIST; Harm; Baseline (sea); Sequence (biology); Consistency (knowledge bases); Protocol (science); Computer science; Computational biology; Data mining; Biology; Artificial intelligence; Medicine; Genetics; Natural language processing; Pathology; Psychology; Fishery; Social psychology; Alternative medicine,,,10.1101/2025.05.30.655379
10.1371/journal.pone.0188453,Ciclopirox suppresses poxvirus replication by targeting iron metabolism,2025-07-24,preprint,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Plant Virus Research Studies,Immunology and Microbiology; Medicine; Agricultural and Biological Sciences,Life Sciences; Health Sciences; Life Sciences,Orthopoxvirus; Cowpox; Poxviridae; Monkeypox,Viral replication; Vaccinia; Biology; Virology; Orthopoxvirus; Cowpox; Poxviridae; Virus; Monkeypox; Biochemistry; Recombinant DNA; Gene,,,10.1101/2025.07.24.666650
10.1371/journal.pone.0188453,"<i>De novo</i>assembly, delivery and expression of a 101 kb human gene in mouse cells",2018-09-20,preprint,CRISPR and Genetic Engineering,Molecular Biology,Life Sciences,CRISPR and Genetic Engineering; RNA and protein synthesis mechanisms; Viral Infectious Diseases and Gene Expression in Insects,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,,Biology; Gene; Computational biology; Genome; Human genome; Genetics,,,10.1101/423426
10.1371/journal.pone.0188453,Asparagine availability is an essential limiting factor for poxvirus protein synthesis,2018-09-27,preprint,Virus-based gene therapy research,Genetics,Life Sciences,"Virus-based gene therapy research; Cancer, Hypoxia, and Metabolism; Advanced Proteomics Techniques and Applications","Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Chemistry",Life Sciences; Life Sciences; Physical Sciences,Asparagine synthetase,Asparagine; Glutamine; Viral replication; Biology; Vaccinia; Citric acid cycle; Metabolism; Amino acid; Asparagine synthetase; Cell biology; Virus; Virology; Biochemistry; Gene; Recombinant DNA,,,10.1101/427203
10.1371/journal.pone.0188453,"The future of information under the CBD, Nagoya Protocol, Plant Treaty, and PIP Framework",2019-03-14,article,Genetically Modified Organisms Research,Plant Science,Life Sciences,Genetically Modified Organisms Research; International Maritime Law Issues; International Environmental Law and Policies,Agricultural and Biological Sciences; Environmental Science; Environmental Science,Life Sciences; Physical Sciences; Physical Sciences,Information exchange; Information Sharing; Genetic Resources,Convention on Biological Diversity; Treaty; Business; Information exchange; Information sharing; Genetic resources; International trade; Political science; Computer science; Law; Biotechnology; Biodiversity; Ecology; Telecommunications; Biology,,,10.1111/jwip.12118
10.1371/journal.pone.0188453,Harnessed viruses in the age of metagenomics and synthetic biology: an update on infectious clone assembly and biotechnologies of plant viruses,2019-01-24,review,Plant Virus Research Studies,Plant Science,Life Sciences,Plant Virus Research Studies; Bacteriophages and microbial interactions; CRISPR and Genetic Engineering,"Agricultural and Biological Sciences; Environmental Science; Biochemistry, Genetics and Molecular Biology",Life Sciences; Physical Sciences; Life Sciences,Synthetic Biology,Biology; Metagenomics; Synthetic biology; Computational biology; Plant virus; Virology; Biotechnology; Virus; Gene; Genetics,Biotechnology; Metagenomics; Plant Pathology; Plant Viruses; Synthetic Biology; Biotechnology; Humans; Plant Pathology; Plant Viruses; Plant Viruses; Plants; Plants; Synthetic Biology,None; None; None; None; None; trends; None; trends; genetics; physiology; None; virology; trends,10.1111/pbi.13084
10.1371/journal.pone.0188453,Extended sequencing of vaccine and wild‐type capripoxvirus isolates provides insights into genes modulating virulence and host range,2019-08-05,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Attenuated vaccine,Biology; Virology; Genome; Attenuated vaccine; Virulence; Genetics; Gene,"Capripoxvirus; Genetic Variation; Genome, Viral; Host Specificity; Poxviridae Infections; Sheep Diseases; Africa; Animals; Asia; Biological Evolution; Capripoxvirus; Capripoxvirus; Capripoxvirus; Capripoxvirus; Cells, Cultured; Genetic Speciation; Genome, Viral; Host Specificity; India; Male; Middle East; Mutation; Poxviridae Infections; Poxviridae Infections; Poxviridae Infections; Sheep; Sheep Diseases; Sheep Diseases; Testis; Testis; Viral Vaccines; Viral Vaccines; Virulence",genetics; None; genetics; genetics; veterinary; virology; None; None; None; None; pathogenicity; physiology; immunology; None; None; None; None; None; None; None; None; None; None; prevention & control; virology; None; None; prevention & control; None; virology; None; immunology; None,10.1111/tbed.13322
10.1371/journal.pone.0188453,A synthetic genomics-based African swine fever virus engineering platform,2025-03-26,article,Animal Disease Management and Epidemiology,Agronomy and Crop Science,Life Sciences,Animal Disease Management and Epidemiology; Viral Infections and Immunology Research; Vector-Borne Animal Diseases,Agricultural and Biological Sciences; Medicine; Agricultural and Biological Sciences,Life Sciences; Health Sciences; Life Sciences,Synthetic Biology; Reverse Genetics,African swine fever virus; Genome; CRISPR; Cas9; Virus; Biology; Synthetic biology; Genomics; Virology; Genome editing; Reverse genetics; Computational biology; Genetics; Gene,"African Swine Fever; African Swine Fever Virus; Animals; CRISPR-Cas Systems; Gene Editing; Genetic Engineering; Genome, Viral; Genomics; Reverse Genetics; Swine; Viral Vaccines",virology; genetics; None; None; methods; methods; None; methods; methods; None; genetics,10.1126/sciadv.adu7670
10.1371/journal.pone.0188453,Policy opportunities to enhance sharing for pandemic research,2020-05-14,article,Global Security and Public Health,Sociology and Political Science,Social Sciences,Global Security and Public Health; International Maritime Law Issues; Zoonotic diseases and public health,Social Sciences; Environmental Science; Medicine,Social Sciences; Physical Sciences; Health Sciences,Pandemic; 2019-20 coronavirus outbreak; Information Sharing; Data Sharing,Pandemic; Coronavirus disease 2019 (COVID-19); Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); 2019-20 coronavirus outbreak; Information sharing; Data sharing; Business; Political science; Internet privacy; Biology; Computer science; Virology; Medicine; Law; Outbreak; Disease; Pathology; Infectious disease (medical specialty); Alternative medicine,,,10.1126/science.abb9342
10.1371/journal.pone.0188453,Identification of Small Molecules with Improved Potency against Orthopoxviruses from Vaccinia to Smallpox,2022-10-12,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Orthopoxvirus; Identification; Poxviridae; Smallpox vaccine,Vaccinia; Smallpox; Virology; Orthopoxvirus; Potency; Identification (biology); Poxviridae; Smallpox vaccine; Biology; Microbiology; Medicine; Vaccination; In vitro; Genetics; Gene; Botany; Recombinant DNA,Humans; Mpox (monkeypox); Orthopoxvirus; Smallpox; Vaccinia; Vaccinia virus; Variola virus,None; None; None; drug therapy; drug therapy; None; None,10.1128/aac.00841-22
10.1371/journal.pone.0188453,Drug Development against Smallpox: Present and Future,2020-01-13,review,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Transgenic Plants and Applications,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Smallpox virus; Variola virus,Smallpox; Smallpox virus; Variola virus; Virology; Vaccinia; Disease; Biology; Intensive care medicine; Medicine; Pathology; Vaccination; Genetics; Gene; Recombinant DNA,"Antiviral Agents; Drug Discovery; Smallpox; Variola virus; Animals; Antiviral Agents; Benzamides; Benzamides; Biological Warfare Agents; Biomedical Research; Biomedical Research; Cytosine; Cytosine; Cytosine; Disease Models, Animal; Drug Discovery; Isoindoles; Isoindoles; Organophosphonates; Organophosphonates; Smallpox; Smallpox; Variola virus",pharmacology; methods; drug therapy; drug effects; None; None; pharmacology; None; None; None; legislation & jurisprudence; None; analogs & derivatives; pharmacology; None; None; None; pharmacology; None; pharmacology; None; virology; None,10.1128/aac.01683-19
10.1371/journal.pone.0188453,"A Nucleic Acid-Based Orthopoxvirus Vaccine Targeting the Vaccinia Virus L1, A27, B5, and A33 Proteins Protects Rabbits against Lethal Rabbitpox Virus Aerosol Challenge",2021-12-01,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Monkeypox; Variola virus; Orthopoxvirus; Poxviridae; Smallpox vaccine,Monkeypox; Variola virus; Virology; Vaccinia; Biology; Orthopoxvirus; Smallpox; Virus; Poxviridae; Vaccination; Smallpox vaccine; Recombinant DNA; Genetics; Gene,"Nucleic Acid-Based Vaccines; Orthopoxvirus; Poxviridae Infections; Vaccinia; Vaccinia virus; Viral Proteins; Viral Vaccines; Animals; B-Lymphocytes; B-Lymphocytes; B-Lymphocytes; Dose-Response Relationship, Immunologic; Electroporation; Female; Immunization; Immunization; Immunogenicity, Vaccine; Lymphocyte Activation; Lymphocyte Activation; Nucleic Acid-Based Vaccines; Nucleic Acid-Based Vaccines; Oligodeoxyribonucleotides; Oligodeoxyribonucleotides; Oligodeoxyribonucleotides; Orthopoxvirus; Poxviridae Infections; Rabbits; Vaccines, DNA; Vaccines, DNA; Vaccinia; Vaccinia virus; Vaccinia virus; Viral Proteins; Viral Vaccines; Viral Vaccines",immunology; immunology; prevention & control; prevention & control; immunology; immunology; immunology; None; None; immunology; metabolism; None; None; None; methods; None; None; None; immunology; None; administration & dosage; administration & dosage; None; immunology; None; None; None; None; immunology; None; None; genetics; None; administration & dosage; None,10.1128/jvi.01504-21
10.1371/journal.pone.0188453,Asparagine Is a Critical Limiting Metabolite for Vaccinia Virus Protein Synthesis during Glutamine Deprivation,2019-04-17,article,Virus-based gene therapy research,Genetics,Life Sciences,Virus-based gene therapy research; Bacteriophages and microbial interactions; Poxvirus research and outbreaks,"Biochemistry, Genetics and Molecular Biology; Environmental Science; Immunology and Microbiology",Life Sciences; Physical Sciences; Life Sciences,Asparagine synthetase,Asparagine; Glutamine; Biology; Viral replication; Vaccinia; Biochemistry; Amino acid; Asparagine synthetase; Virus; Virology; Gene; Recombinant DNA,Asparagine; Glutamine; Vaccinia; Vaccinia virus; Animals; Antiviral Agents; Cell Line; Humans; Metabolome; Poxviridae; Protein Biosynthesis; Viral Proteins; Virus Replication,metabolism; metabolism; virology; metabolism; None; None; None; None; None; None; None; metabolism; None,10.1128/jvi.01834-18
10.1371/journal.pone.0188453,The Need for Modernization of Biosecurity in the Post-COVID World,2022-02-28,article,Zoonotic diseases and public health,"Public Health, Environmental and Occupational Health",Health Sciences,Zoonotic diseases and public health; Bacillus and Francisella bacterial research; SARS-CoV-2 and COVID-19 Research,"Medicine; Biochemistry, Genetics and Molecular Biology; Medicine",Health Sciences; Life Sciences; Health Sciences,Biosecurity; Pandemic; 2019-20 coronavirus outbreak; Accidental,Biosecurity; Coronavirus disease 2019 (COVID-19); Pandemic; Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2); 2019-20 coronavirus outbreak; Modernization theory; China; Accidental; Virology; Political science; Biology; Medicine; Outbreak; Law; Disease; Infectious disease (medical specialty); Ecology; Pathology; Physics; Acoustics,COVID-19; SARS-CoV-2; Biosecurity; Humans; Pandemics; Pandemics; Public Health,None; None; None; None; prevention & control; None; None,10.1128/msphere.00025-22
10.1371/journal.pone.0188453,A Critical Analysis of the Scientific and Commercial Rationales for the<i>De Novo</i>Synthesis of Horsepox Virus,2018-03-06,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Transgenic Plants and Applications,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Foundation (evidence); Countermeasure; Smallpox virus; Dual purpose,Foundation (evidence); Dual (grammatical number); Countermeasure; Smallpox; Business; Smallpox virus; Dual purpose; Political science; Engineering ethics; Medicine; Virology; Engineering; Law; Biology; Art; Mechanical engineering; Recombinant DNA; Biochemistry; Literature; Gene; Vaccinia; Vaccination; Aerospace engineering,,,10.1128/msphere.00040-18
10.1371/journal.pone.0188453,A Holistic Assessment of the Risks and Benefits of the Synthesis of Horsepox Virus,2018-03-06,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Viral Infections and Outbreaks Research,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Biodefense; Biosecurity; Variola virus; Smallpox virus; Orthopoxvirus; Biological Warfare; Virus inactivation,Biodefense; Biosecurity; Variola virus; Smallpox; Smallpox virus; Orthopoxvirus; Virology; Biological warfare; Virus; Virus inactivation; Vaccinia; Biology; Vaccination; Microbiology; Genetics; Toxicology; Ecology; Gene; Recombinant DNA,,,10.1128/msphere.00074-18
10.1371/journal.pone.0188453,Re-creation of Horsepox Virus,2018-03-06,letter,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Transgenic Plants and Applications,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,,Virology; Computer science; Medicine,,,10.1128/msphere.00079-18
10.1371/journal.pone.0188453,Recombinant chimeric horsepox virus (TNX-801) is attenuated relative to vaccinia virus strains in both <i>in vitro</i> and <i>in vivo</i> models,2024-11-13,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Bacillus and Francisella bacterial research; Herpesvirus Infections and Treatments,"Immunology and Microbiology; Biochemistry, Genetics and Molecular Biology; Medicine",Life Sciences; Life Sciences; Health Sciences,Modified vaccinia Ankara; Vero cell,Virology; Vaccinia; Modified vaccinia Ankara; Biology; Virus; Microbiology; Vero cell; Recombinant DNA; Gene; Genetics,,,10.1128/msphere.00265-24
10.1371/journal.pone.0188453,"Pharmacokinetics and Efficacy of a Potential Smallpox Therapeutic, Brincidofovir, in a Lethal Monkeypox Virus Animal Model",2021-02-16,article,Poxvirus research and outbreaks,Virology,Life Sciences,Poxvirus research and outbreaks; Herpesvirus Infections and Treatments; Bacillus and Francisella bacterial research,"Immunology and Microbiology; Medicine; Biochemistry, Genetics and Molecular Biology",Life Sciences; Health Sciences; Life Sciences,Monkeypox; Variola virus,Monkeypox; Variola virus; Smallpox; Virology; Pharmacokinetics; Medicine; Cmax; Virus; Pharmacology; Vaccinia; Biology; Vaccination; Biochemistry; Gene; Recombinant DNA,"Animals; Antiviral Agents; Benzamides; Cytosine; Disease Models, Animal; Dogs; Female; Isoindoles; Male; Monkeypox virus; Mpox (monkeypox); Organophosphonates; Smallpox; Variola virus",None; pharmacokinetics; pharmacokinetics; analogs & derivatives; None; None; None; pharmacokinetics; None; drug effects; drug therapy; pharmacokinetics; drug therapy; drug effects,10.1128/msphere.00927-20
10.1371/journal.pone.0188453,Application of Array-Based Oligonucleotides for Synthesis of Genetic Designs,2021-07-01,article,RNA and protein synthesis mechanisms,Molecular Biology,Life Sciences,RNA and protein synthesis mechanisms; CRISPR and Genetic Engineering; Advanced biosensing and bioanalysis techniques,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Synthetic Biology,Oligonucleotide; Nucleic acid; Computational biology; Synthetic biology; Biology; RNA splicing; Yeast; DNA; Nucleotide; Gene; Genetics; RNA,,,10.1134/s0026893321030109
10.1371/journal.pone.0188453,Error Correction Techniques in Synthetic Oligonucleotides and Synthetic DNA,2025-08-01,article,DNA and Nucleic Acid Chemistry,Molecular Biology,Life Sciences,DNA and Nucleic Acid Chemistry; Advanced biosensing and bioanalysis techniques; RNA and protein synthesis mechanisms,"Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology; Biochemistry, Genetics and Molecular Biology",Life Sciences; Life Sciences; Life Sciences,Synthetic Biology,Oligonucleotide; Synthetic biology; Computational biology; DNA; Computer science; Biology; Genetics,,,10.1134/s002689332570013x
10.1371/journal.pone.0188453,"Public awareness, acceptability and risk perception about infectious diseases dual-use research of concern: a cross-sectional survey",2020-01-01,article,Animal Disease Management and Epidemiology,Agronomy and Crop Science,Life Sciences,Animal Disease Management and Epidemiology; Zoonotic diseases and public health; Influenza Virus Research Studies,Agricultural and Biological Sciences; Medicine; Medicine,Life Sciences; Health Sciences; Health Sciences,Cross-sectional study; Survey research; Biostatistics,Medicine; Cross-sectional study; Public health; Environmental health; Survey research; Epidemiology; Family medicine; Perception; Biostatistics; Pathology; Socioeconomics; Neuroscience; Sociology; Biology,"Biomedical Research; Health Personnel; Infections; Adolescent; Adult; Aged; Australia; Awareness; Cross-Sectional Studies; Female; Health Knowledge, Attitudes, Practice; Humans; Male; Middle Aged; Morbidity; Perception; Surveys and Questionnaires; United States; Young Adult",ethics; psychology; epidemiology; None; None; None; epidemiology; None; None; None; None; None; None; None; trends; None; None; epidemiology; None,10.1136/bmjopen-2019-029134
10.1371/journal.pone.0188453,Ethical reflection of Chinese scientists on the dual-use concerns of emerging medical biotechnology,2024-12-06,article,Bacillus and Francisella bacterial research,Molecular Biology,Life Sciences,Bacillus and Francisella bacterial research; Biomedical Ethics and Regulation; Biotechnology and Related Fields,"Biochemistry, Genetics and Molecular Biology; Medicine; Medicine",Life Sciences; Health Sciences; Health Sciences,,Engineering ethics; Dual (grammatical number); China; Political science; Public relations; Engineering; Law; Art; Literature,,,10.1136/jme-2024-110404
